node_id,node_type,activation_year,coverage_gain_pct,drive_time_reduction_hr,best_outbound_detour_ratio
RELAY_2032_121,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_20,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_149,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_30,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_31,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_137,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_21,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_129,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_150,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_105,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_74,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_4,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_136,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_114,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_7,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_155,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_25,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_86,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_18,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_12,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_138,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_102,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_133,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_104,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_130,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_47,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_165,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_166,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_140,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_70,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_134,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_99,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_115,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_26,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_49,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_51,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_35,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_27,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_144,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_67,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_117,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_123,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_109,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_73,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_36,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_107,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_113,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_3,RELAY_HUB,2032,0.0,0.0,
RELAY_2032_101,RELAY_HUB,2032,0.0,0.0,
RELAY_2033_49,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_102,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_123,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_60,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_55,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_139,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_96,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_11,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_164,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_35,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_36,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_119,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_31,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_144,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_106,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_45,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_101,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_149,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_108,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_134,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_1,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_68,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_22,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_142,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_162,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_15,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_145,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_107,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_21,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_0,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_94,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_40,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_53,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_59,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_90,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_141,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_13,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_118,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_79,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_16,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_41,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_104,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_81,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_50,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_99,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_74,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_9,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_69,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_38,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_88,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_26,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_125,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_135,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_157,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_91,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_148,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_85,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_100,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_159,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_73,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_103,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_86,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_78,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_95,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_30,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_20,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_129,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_160,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_165,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_34,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_27,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_114,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_2,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_146,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_151,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_82,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_32,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_5,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_71,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_8,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_14,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_33,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_126,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_138,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_130,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_133,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_52,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_128,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_111,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_115,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_6,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_39,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_77,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_63,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_62,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_147,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_37,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_80,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_166,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_137,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_156,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_136,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_17,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_161,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_112,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_150,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_117,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_143,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_87,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_66,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_54,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_25,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_42,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_109,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_12,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_122,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_4,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_7,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_121,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_83,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_158,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_19,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_116,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_131,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_155,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_72,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_65,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_140,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_47,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_163,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_43,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_97,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_113,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_58,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_51,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_154,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_124,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_120,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_46,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_152,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_28,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_70,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_29,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_76,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_75,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_23,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_64,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_84,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_61,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_10,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_44,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_105,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_92,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_153,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_56,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_127,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_18,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_48,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_89,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_98,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_67,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_24,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_110,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_93,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_57,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_132,RELAY_HUB,2033,0.0,0.0,
RELAY_2033_3,RELAY_HUB,2033,0.0,0.0,
RELAY_2034_49,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_131,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_60,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_28,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_89,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_48,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_44,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_88,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_139,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_47,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_107,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_127,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_86,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_155,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_124,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_75,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_38,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_149,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_150,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_105,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_142,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_100,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_144,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_59,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_25,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_162,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_31,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_33,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_72,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_157,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_130,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_136,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_71,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_55,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_12,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_145,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_80,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_15,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_153,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_152,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_117,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_96,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_103,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_85,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_119,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_8,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_128,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_104,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_109,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_27,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_1,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_7,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_53,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_137,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_41,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_123,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_21,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_129,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_164,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_77,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_52,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_82,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_11,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_24,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_36,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_154,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_94,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_141,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_115,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_18,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_22,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_43,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_54,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_126,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_140,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_132,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_161,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_102,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_134,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_97,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_26,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_143,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_148,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_165,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_20,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_29,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_19,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_65,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_61,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_76,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_101,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_9,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_66,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_156,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_34,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_35,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_4,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_147,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_110,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_6,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_73,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_50,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_10,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_42,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_112,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_67,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_83,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_160,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_106,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_133,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_39,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_146,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_23,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_63,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_138,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_159,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_5,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_40,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_99,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_37,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_158,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_62,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_57,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_95,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_45,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_118,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_122,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_69,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_78,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_120,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_163,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_30,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_14,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_113,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_46,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_13,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_114,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_70,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_81,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_0,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_74,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_84,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_87,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_64,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_16,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_90,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_56,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_58,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_3,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_51,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_135,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_166,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_111,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_108,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_116,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_121,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_151,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_32,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_68,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_2,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_92,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_125,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_98,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_91,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_17,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_93,RELAY_HUB,2034,0.0,0.0,
RELAY_2034_79,RELAY_HUB,2034,0.0,0.0,
