year,node_id,node_type,service_class,pop_bracket,country,assigned_dc_id,route_id,service_mode,route_backed,n_relay_hubs,n_consol_hubs,route_drive_hr,total_hub_dwell_hr,travel_elapsed_hr,last_mile_hr,otd_hours,otd_bucket,purchase_prob,annual_potential_units,annual_realized_units
2030,METRO_FR_bethune,metro,METRO_250K-1M,250K-1M,FR,CAND_DE_koeln,CAND_DE_koeln__METRO_FR_bethune__DIRECT,DIRECT,True,0,1,3.684,2.0,5.684,2.0,7.684,0,1.0,164.3077027640545,164.3077027640545
2030,METRO_FR_valenciennes,metro,METRO_250K-1M,250K-1M,FR,CAND_DE_koeln,CAND_DE_koeln__METRO_FR_valenciennes__DIRECT,DIRECT,True,0,1,2.994,2.0,4.994,2.0,6.994,0,1.0,154.58535348807496,154.58535348807496
2030,METRO_FR_reims,metro,METRO_<250K,<250K,FR,CAND_DE_koeln,CAND_DE_koeln__METRO_FR_reims__DIRECT,DIRECT,True,0,1,3.358,2.0,5.358,1.0,6.358,0,1.0,85.5566736286201,85.5566736286201
2030,METRO_FR_le_havre,metro,METRO_<250K,<250K,FR,CAND_DE_koeln,CAND_DE_koeln__METRO_FR_le_havre__VIA_RELAY,VIA_RELAY,True,1,1,6.151,3.0,9.151,1.0,10.151,0,1.0,80.69549899063031,80.69549899063031
2030,METRO_FR_cergy_pontoise,metro,METRO_<250K,<250K,FR,CAND_DE_koeln,CAND_DE_koeln__METRO_FR_cergy_pontoise__VIA_RELAY,VIA_RELAY,True,1,1,5.088,3.0,8.088,1.0,9.088,0,1.0,84.58443870102214,84.58443870102214
2030,METRO_FR_angers,metro,METRO_<250K,<250K,FR,CAND_DE_koeln,CAND_DE_koeln__METRO_FR_angers__VIA_RELAY,VIA_RELAY,True,1,1,7.996,3.0,10.996,1.0,11.996,0,1.0,74.86208942504258,74.86208942504258
2030,METRO_IE_dublin,metro,METRO_1M+,1M+,IE,CAND_DE_koeln,,BASELINE_FALLBACK,False,0,0,24.25606147,0.0,24.25606147,4.0,28.25606147,1,0.95,594.3591679245284,564.6412095283019
2030,METRO_IE_cork,metro,METRO_<250K,<250K,IE,CAND_DE_koeln,,BASELINE_FALLBACK,False,0,0,25.8726909,0.0,25.8726909,1.0,26.8726909,1,0.95,85.5954141509434,81.31564344339623
2030,METRO_IE_dun_laoghaire,metro,METRO_<250K,<250K,IE,CAND_DE_koeln,,BASELINE_FALLBACK,False,0,0,24.15753055,0.0,24.15753055,1.0,25.15753055,1,0.95,84.63366792452831,80.4019845283019
2030,METRO_IT_rome,metro,METRO_UNKNOWN,,IT,CAND_IT_rome,SELF::CAND_IT_rome,DC_LOCAL,True,0,1,0.0,0.0,0.0,1.0,1.0,0,1.0,2041.062612635152,2041.062612635152
2030,METRO_IT_milan,metro,METRO_1M+,1M+,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_milan__VIA_RELAY,VIA_RELAY,True,1,1,5.784,3.0,8.784,4.0,12.784,0,1.0,1479.7447397787275,1479.7447397787275
2030,METRO_IT_naples,metro,METRO_1M+,1M+,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_naples__DIRECT,DIRECT,True,0,1,2.24,2.0,4.24,4.0,8.24,0,1.0,1015.9135176012069,1015.9135176012069
2030,METRO_IT_turin,metro,METRO_1M+,1M+,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_turin__VIA_RELAY,VIA_RELAY,True,1,1,6.307,3.0,9.307,4.0,13.307,0,1.0,846.5945980010057,846.5945980010057
2030,METRO_IT_bergamo,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_bergamo__VIA_RELAY,VIA_RELAY,True,1,1,5.768,3.0,8.768,2.0,10.768,0,1.0,435.09831460900176,435.09831460900176
2030,METRO_IT_palermo,metro,METRO_250K-1M,250K-1M,IT,CAND_DE_koeln,CAND_DE_koeln__METRO_IT_palermo__VIA_DC_TRANSFER,VIA_DC_TRANSFER,True,1,2,21.544,5.0,26.544,2.0,28.544,1,0.95,396.1036543374402,376.2984716205682
2030,METRO_IT_bologna,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_bologna__DIRECT,DIRECT,True,0,1,3.654,2.0,5.654,2.0,7.654,0,1.0,383.78955109378927,383.78955109378927
2030,METRO_IT_florence,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_florence__DIRECT,DIRECT,True,0,1,2.806,2.0,4.806,2.0,6.806,0,1.0,333.506962848881,333.506962848881
2030,METRO_IT_padova,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_padova__VIA_RELAY,VIA_RELAY,True,1,1,4.746,3.0,7.746,2.0,9.746,0,1.0,329.402261767664,329.402261767664
2030,METRO_IT_genoa,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_genoa__VIA_RELAY,VIA_RELAY,True,1,1,4.826,3.0,7.826,2.0,9.826,0,1.0,312.98345744279607,312.98345744279607
2030,METRO_IT_busto_arsizio,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_busto_arsizio__VIA_RELAY,VIA_RELAY,True,1,1,6.144,3.0,9.144,2.0,11.144,0,1.0,314.0096327131003,314.0096327131003
2030,METRO_IT_verona,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_verona__VIA_RELAY,VIA_RELAY,True,1,1,4.946,3.0,7.946,2.0,9.946,0,1.0,302.72170473975353,302.72170473975353
2030,METRO_IT_seregno,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_seregno__VIA_RELAY,VIA_RELAY,True,1,1,5.939,3.0,8.939,2.0,10.939,0,1.0,300.66935419914506,300.66935419914506
2030,METRO_IT_bari,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_bari__VIA_HUB_CORRIDOR,VIA_HUB_CORRIDOR,True,0,2,4.476,4.0,8.476,2.0,10.476,0,1.0,291.4337767664068,291.4337767664068
2030,METRO_IT_catania,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_catania__VIA_RELAY,VIA_RELAY,True,1,1,6.431,3.0,9.431,2.0,11.431,0,1.0,275.0149724415388,275.0149724415388
2030,METRO_IT_brescia,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_brescia__VIA_RELAY,VIA_RELAY,True,1,1,5.342,3.0,8.342,2.0,10.342,0,1.0,232.9417863590646,232.9417863590646
2030,METRO_IT_como,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_como__VIA_RELAY,VIA_RELAY,True,1,1,6.179,3.0,9.179,2.0,11.179,0,1.0,231.91561108876033,231.91561108876033
2030,METRO_IT_cagliari,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_cagliari__VIA_RELAY,VIA_RELAY,True,1,1,4.942,3.0,7.942,2.0,9.942,0,1.0,223.70620892632633,223.70620892632633
2030,METRO_IT_latina,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_latina__DIRECT,DIRECT,True,0,1,0.69,2.0,2.69,2.0,4.6899999999999995,0,1.0,220.6276831154136,220.6276831154136
2030,METRO_IT_taranto,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_taranto__VIA_HUB_CORRIDOR,VIA_HUB_CORRIDOR,True,0,2,5.178,4.0,9.178,2.0,11.178,0,1.0,215.49680676389235,215.49680676389235
2030,METRO_IT_caserta,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_caserta__DIRECT,DIRECT,True,0,1,2.123,2.0,4.123,2.0,6.123,0,1.0,202.1565282499371,202.1565282499371
2030,METRO_IT_salerno,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_salerno__DIRECT,DIRECT,True,0,1,2.805,2.0,4.805,2.0,6.805,0,1.0,198.0518271687201,198.0518271687201
2030,METRO_IT_treviso,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_treviso__VIA_RELAY,VIA_RELAY,True,1,1,5.044,3.0,8.044,2.0,10.044,0,1.0,181.63302284385213,181.63302284385213
2030,METRO_IT_pescara,metro,METRO_250K-1M,250K-1M,IT,CAND_IT_rome,CAND_IT_rome__METRO_IT_pescara__DIRECT,DIRECT,True,0,1,1.836,2.0,3.836,2.0,5.836,0,1.0,180.60684757354787,180.60684757354787
