year,lane_id,lane_type,truck_class,road_km,drive_time_hr,relay_flag,annual_flow,transport_cost_eur,co2_kg
2033,CAND_DE_koeln__METRO_DE_dortmund,DC_HUB_DIRECT,M,88.78,0.888,False,950.0,10587.02,5787.6
2033,CAND_DE_koeln__METRO_DE_essen,DC_HUB_DIRECT,M,70.02,0.7,False,950.0,8349.88,4564.6
2033,CAND_DE_koeln__METRO_DE_bremen,DC_HUB_DIRECT,M,323.96,3.24,False,950.0,38632.23,21119.0
2033,CAND_DE_koeln__METRO_DE_hannover,DC_HUB_DIRECT,M,299.74,2.997,False,950.0,35744.0,19540.1
2033,CAND_DE_koeln__METRO_DE_duisburg,DC_HUB_DIRECT,M,68.38,0.684,False,950.0,8154.32,4457.7
2033,CAND_DE_koeln__METRO_DE_bochum,DC_HUB_DIRECT,M,76.49,0.765,False,950.0,9121.43,4986.4
2033,CAND_DE_koeln__METRO_DE_bochum_hordel,DC_HUB_DIRECT,M,78.15,0.782,False,950.0,9319.39,5094.6
2033,CAND_DE_koeln__METRO_DE_mannheim,DC_HUB_DIRECT,M,232.18,2.322,False,950.0,27687.46,15135.8
2033,CAND_DE_koeln__METRO_DE_wuppertal,DC_HUB_DIRECT,M,46.19,0.462,False,950.0,5508.16,3011.1
2033,CAND_DE_koeln__METRO_DE_bielefeld,DC_HUB_DIRECT,M,197.1,1.971,False,950.0,23504.18,12848.9
2033,CAND_DE_koeln__METRO_DE_karlsruhe,DC_HUB_DIRECT,M,285.44,2.854,False,950.0,34038.72,18607.8
2033,CAND_DE_koeln__METRO_DE_bonn,DC_HUB_DIRECT,M,29.24,0.292,False,950.0,3486.87,1906.2
2033,CAND_DE_koeln__METRO_DE_wiesbaden,DC_HUB_DIRECT,M,158.24,1.582,False,950.0,18870.12,10315.7
2033,CAND_DE_koeln__METRO_DE_muenster,DC_HUB_DIRECT,M,148.37,1.484,False,950.0,17693.12,9672.2
2033,CAND_DE_koeln__METRO_DE_gelsenkirchen,DC_HUB_DIRECT,M,77.27,0.773,False,950.0,9214.45,5037.2
2033,CAND_DE_koeln__METRO_DE_aachen,DC_HUB_DIRECT,M,75.93,0.759,False,950.0,9054.65,4949.9
2033,CAND_DE_koeln__METRO_DE_moenchengladbach,DC_HUB_DIRECT,M,54.3,0.543,False,950.0,6475.27,3539.8
2033,CAND_DE_koeln__METRO_DE_braunschweig,DC_HUB_DIRECT,M,345.63,3.456,False,950.0,41216.38,22531.6
2033,CAND_DE_koeln__METRO_DE_krefeld,DC_HUB_DIRECT,M,63.19,0.632,False,950.0,7535.41,4119.4
2033,CAND_DE_koeln__METRO_DE_oberhausen,DC_HUB_DIRECT,M,73.06,0.731,False,950.0,8712.41,4762.8
2033,CAND_DE_koeln__METRO_DE_freiburg,DC_HUB_DIRECT,M,399.67,3.997,False,950.0,47660.65,26054.5
2033,CAND_DE_koeln__METRO_DE_erfurt,DC_HUB_DIRECT,M,343.18,3.432,False,950.0,40924.21,22371.9
2033,CAND_DE_koeln__METRO_DE_hagen,DC_HUB_DIRECT,M,71.84,0.718,False,950.0,8566.92,4683.2
2033,CAND_DE_koeln__METRO_DE_kassel,DC_HUB_DIRECT,M,219.58,2.196,False,950.0,26184.92,14314.4
2033,CAND_DE_koeln__METRO_DE_hamm,DC_HUB_DIRECT,M,123.34,1.233,False,950.0,14708.3,8040.5
2033,CAND_DE_koeln__METRO_DE_mainz,DC_HUB_DIRECT,M,169.66,1.697,False,950.0,20231.96,11060.1
2033,CAND_DE_koeln__METRO_DE_saarbruecken,DC_HUB_DIRECT,M,226.99,2.27,False,950.0,27068.56,14797.5
2033,CAND_DE_koeln__METRO_DE_herne,DC_HUB_DIRECT,M,84.01,0.84,False,950.0,10018.19,5476.6
2033,CAND_DE_koeln__METRO_DE_muelheim,DC_HUB_DIRECT,M,66.83,0.668,False,950.0,7969.48,4356.6
2033,CAND_DE_koeln__METRO_DE_osnabrueck,DC_HUB_DIRECT,M,200.6,2.006,False,950.0,23921.55,13077.1
2033,CAND_DE_koeln__METRO_DE_solingen,DC_HUB_DIRECT,M,33.97,0.34,False,950.0,4050.92,2214.5
2033,CAND_DE_koeln__METRO_NL_amsterdam,DC_HUB_DIRECT,M,256.97,2.57,False,950.0,30643.67,16751.9
2033,CAND_DE_koeln__METRO_NL_rotterdam,DC_HUB_DIRECT,M,244.27,2.443,False,950.0,29129.2,15924.0
2033,CAND_DE_koeln__METRO_NL_the_hague,DC_HUB_DIRECT,M,267.87,2.679,False,950.0,31943.5,17462.4
2033,CAND_DE_koeln__METRO_NL_utrecht,DC_HUB_DIRECT,M,216.53,2.165,False,950.0,25821.2,14115.6
2033,CAND_DE_koeln__METRO_NL_eindhoven,DC_HUB_DIRECT,M,140.52,1.405,False,950.0,16757.01,9160.5
2033,CAND_DE_koeln__METRO_NL_tilburg,DC_HUB_DIRECT,M,176.05,1.761,False,950.0,20993.96,11476.7
2033,CAND_DE_koeln__METRO_NL_groningen,DC_HUB_DIRECT,M,306.63,3.066,False,950.0,36565.63,19989.2
2033,CAND_DE_koeln__METRO_NL_almere_stad,DC_HUB_DIRECT,M,239.61,2.396,False,950.0,28573.49,15620.2
2033,CAND_DE_koeln__METRO_NL_breda,DC_HUB_DIRECT,M,201.37,2.014,False,950.0,24013.37,13127.3
2033,CAND_DE_koeln__METRO_FR_lille,DC_HUB_DIRECT,M,330.69,3.307,False,950.0,39434.78,21557.7
2033,CAND_DE_koeln__METRO_FR_strasbourg,DC_HUB_DIRECT,M,320.9,3.209,False,950.0,38267.32,20919.5
2033,CAND_DE_koeln__METRO_FR_bethune,DC_HUB_DIRECT,M,368.39,3.684,False,950.0,43930.51,24015.3
2033,CAND_DE_koeln__METRO_FR_valenciennes,DC_HUB_DIRECT,M,299.38,2.994,False,950.0,35701.06,19516.6
2033,CAND_DE_koeln__METRO_FR_reims,DC_HUB_DIRECT,M,335.8,3.358,False,950.0,40044.15,21890.8
2033,CAND_DE_koeln__METRO_LU_luxembourg,DC_HUB_DIRECT,M,189.7,1.897,False,950.0,22621.72,12366.5
2033,CAND_PL_lodz__METRO_PL_warsaw,DC_HUB_DIRECT,M,140.41,1.404,False,761.0,13374.05,7311.1
2033,CAND_PL_lodz__METRO_PL_krakow,DC_HUB_DIRECT,M,231.36,2.314,False,761.0,22037.04,12046.9
2033,CAND_PL_lodz__METRO_PL_wroclaw,DC_HUB_DIRECT,M,221.85,2.218,False,761.0,21131.21,11551.7
2033,CAND_PL_lodz__METRO_PL_poznan,DC_HUB_DIRECT,M,225.18,2.252,False,761.0,21448.4,11725.1
2033,CAND_PL_lodz__METRO_PL_gdansk,DC_HUB_DIRECT,M,350.79,3.508,False,761.0,33412.75,18265.6
2033,CAND_PL_lodz__METRO_PL_bydgoszcz,DC_HUB_DIRECT,M,216.34,2.163,False,761.0,20606.38,11264.8
2033,CAND_PL_lodz__METRO_PL_lublin,DC_HUB_DIRECT,M,266.05,2.66,False,761.0,25341.26,13853.2
2033,CAND_PL_lodz__METRO_PL_katowice,DC_HUB_DIRECT,M,205.23,2.052,False,761.0,19548.16,10686.3
2033,CAND_PL_lodz__METRO_PL_bialystok,DC_HUB_DIRECT,M,350.82,3.508,False,761.0,33415.61,18267.2
2033,CAND_PL_lodz__METRO_PL_gdynia,DC_HUB_DIRECT,M,374.38,3.744,False,761.0,35659.69,19494.0
2033,CAND_PL_lodz__METRO_PL_czestochowa,DC_HUB_DIRECT,M,133.22,1.332,False,761.0,12689.2,6936.8
2033,CAND_PL_lodz__METRO_PL_sosnowiec,DC_HUB_DIRECT,M,200.41,2.004,False,761.0,19089.05,10435.3
2033,CAND_PL_lodz__METRO_PL_radom,DC_HUB_DIRECT,M,147.15,1.472,False,761.0,14016.04,7662.1
2033,CAND_PL_lodz__METRO_PL_mokotow,DC_HUB_DIRECT,M,140.14,1.401,False,761.0,13348.34,7297.1
2033,CAND_PL_lodz__METRO_PL_torun,DC_HUB_DIRECT,M,180.55,1.805,False,761.0,17197.39,9401.2
2033,CAND_PL_lodz__METRO_PL_kielce,DC_HUB_DIRECT,M,153.9,1.539,False,761.0,14658.98,8013.6
2033,CAND_PL_lodz__METRO_PL_gliwice,DC_HUB_DIRECT,M,207.62,2.076,False,761.0,19775.8,10810.8
2033,CAND_PL_lodz__METRO_PL_zabrze,DC_HUB_DIRECT,M,201.35,2.014,False,761.0,19178.59,10484.3
2033,CAND_PL_lodz__METRO_PL_bytom,DC_HUB_DIRECT,M,195.17,1.952,False,761.0,18589.94,10162.5
2033,CAND_PL_lodz__METRO_PL_praga_poludnie,DC_HUB_DIRECT,M,146.67,1.467,False,761.0,13970.32,7637.1
2033,CAND_PL_lodz__METRO_PL_bielsko_biala,DC_HUB_DIRECT,M,262.44,2.624,False,761.0,24997.41,13665.3
2033,CAND_PL_lodz__METRO_PL_olsztyn,DC_HUB_DIRECT,M,280.47,2.805,False,761.0,26714.77,14604.1
2033,CAND_PL_lodz__METRO_CZ_ostrava,DC_HUB_DIRECT,M,277.18,2.772,False,761.0,26401.4,14432.8
2033,CAND_ES_madrid__METRO_ES_valencia,DC_HUB_DIRECT,M,362.84,3.628,False,663.0,30206.43,16512.8
2033,CAND_ES_madrid__METRO_ES_zaragoza,DC_HUB_DIRECT,M,328.94,3.289,False,663.0,27384.25,14970.1
2033,CAND_ES_madrid__METRO_ES_bilbao,DC_HUB_DIRECT,M,387.56,3.876,False,663.0,32264.37,17637.9
2033,CAND_ES_madrid__METRO_ES_cordoba,DC_HUB_DIRECT,M,354.64,3.546,False,663.0,29523.78,16139.7
2033,CAND_ES_madrid__METRO_ES_valladolid,DC_HUB_DIRECT,M,194.63,1.946,False,663.0,16202.95,8857.6
2033,CAND_ES_madrid__METRO_ES_carabanchel,DC_HUB_DIRECT,M,4.06,0.041,False,663.0,338.0,184.8
2033,CAND_ES_madrid__METRO_ES_puente_de_vallecas,DC_HUB_DIRECT,M,5.14,0.051,False,663.0,427.9,233.9
2033,CAND_ES_madrid__METRO_ES_gasteiz_/_vitoria,DC_HUB_DIRECT,M,340.56,3.406,False,663.0,28351.62,15498.9
2033,CAND_ES_madrid__METRO_ES_ciudad_lineal,DC_HUB_DIRECT,M,6.45,0.064,False,663.0,536.96,293.5
2033,CAND_ES_madrid__METRO_ES_fuencarral_el_pardo,DC_HUB_DIRECT,M,11.31,0.113,False,663.0,941.56,514.7
2033,CAND_ES_madrid__METRO_ES_mostoles,DC_HUB_DIRECT,M,20.75,0.208,False,663.0,1727.44,944.3
2033,CAND_ES_madrid__METRO_ES_alcala_de_henares,DC_HUB_DIRECT,M,35.87,0.359,False,663.0,2986.18,1632.4
2033,CAND_ES_madrid__METRO_ES_pamplona,DC_HUB_DIRECT,M,380.48,3.805,False,663.0,31674.96,17315.6
2033,CAND_ES_madrid__METRO_ES_fuenlabrada,DC_HUB_DIRECT,M,19.96,0.2,False,663.0,1661.67,908.4
2033,CAND_ES_madrid__METRO_ES_leganes,DC_HUB_DIRECT,M,13.43,0.134,False,663.0,1118.05,611.2
2033,CAND_ES_madrid__METRO_ES_castello_de_la_plana,DC_HUB_DIRECT,M,376.7,3.767,False,663.0,31360.28,17143.6
2033,CAND_ES_madrid__METRO_ES_burgos,DC_HUB_DIRECT,M,256.81,2.568,False,663.0,21379.43,11687.4
2033,CAND_ES_madrid__METRO_ES_albacete,DC_HUB_DIRECT,M,268.19,2.682,False,663.0,22326.82,12205.3
2033,CAND_ES_madrid__METRO_ES_alcorcon,DC_HUB_DIRECT,M,15.61,0.156,False,663.0,1299.53,710.4
2033,CAND_ES_madrid__METRO_ES_getafe,DC_HUB_DIRECT,M,15.1,0.151,False,663.0,1257.07,687.2
2033,CAND_IT_rome__METRO_IT_naples,DC_HUB_DIRECT,M,224.03,2.24,False,716.0,20162.7,11022.3
2033,CAND_IT_rome__METRO_IT_bologna,DC_HUB_DIRECT,M,365.43,3.654,False,716.0,32888.7,17979.2
2033,CAND_IT_rome__METRO_IT_florence,DC_HUB_DIRECT,M,280.61,2.806,False,716.0,25254.9,13806.0
2033,CAND_IT_rome__METRO_IT_latina,DC_HUB_DIRECT,M,69.01,0.69,False,716.0,6210.9,3395.3
2033,CAND_IT_rome__METRO_IT_caserta,DC_HUB_DIRECT,M,212.33,2.123,False,716.0,19109.7,10446.6
2033,CAND_IT_rome__METRO_IT_salerno,DC_HUB_DIRECT,M,280.53,2.805,False,716.0,25247.7,13802.1
2033,CAND_IT_rome__METRO_IT_pescara,DC_HUB_DIRECT,M,183.55,1.836,False,716.0,16519.5,9030.7
2033,CAND_IT_rome__METRO_IT_modena,DC_HUB_DIRECT,M,398.68,3.987,False,716.0,35881.2,19615.1
2033,CAND_IT_rome__METRO_IT_barletta,DC_HUB_DIRECT,M,383.98,3.84,False,716.0,34558.2,18891.8
2033,CAND_IT_rome__METRO_IT_nola,DC_HUB_DIRECT,M,239.47,2.395,False,716.0,21552.3,11781.9
2033,CAND_IT_rome__METRO_IT_prato,DC_HUB_DIRECT,M,299.2,2.992,False,716.0,26928.0,14720.6
2033,CAND_IT_rome__METRO_ES_latina,DC_HUB_DIRECT,M,69.01,0.69,False,716.0,6210.9,3395.3
2033,CAND_DE_koeln__METRO_DE_berlin,DC_HUB_VIA_RELAY,L,574.35,5.743,True,950.0,105019.9,56619.4
2033,CAND_DE_koeln__METRO_DE_hamburg,DC_HUB_VIA_RELAY,L,432.31,4.323,True,950.0,79047.88,42617.1
2033,CAND_DE_koeln__METRO_DE_munich,DC_HUB_VIA_RELAY,L,547.18,5.472,True,950.0,100051.86,53941.0
2033,CAND_DE_koeln__METRO_DE_leipzig,DC_HUB_VIA_RELAY,L,457.02,4.57,True,950.0,83566.11,45053.0
2033,CAND_DE_koeln__METRO_DE_dresden,DC_HUB_VIA_RELAY,L,570.14,5.701,True,950.0,104250.1,56204.4
2033,CAND_DE_koeln__METRO_DE_nuernberg,DC_HUB_VIA_RELAY,L,403.98,4.04,True,950.0,73867.74,39824.3
2033,CAND_DE_koeln__METRO_DE_wandsbek,DC_HUB_VIA_RELAY,L,436.38,4.364,True,950.0,79792.08,43018.3
2033,CAND_DE_koeln__METRO_DE_marienthal,DC_HUB_VIA_RELAY,L,434.64,4.346,True,950.0,79473.92,42846.8
2033,CAND_DE_koeln__METRO_DE_hamburg_nord,DC_HUB_VIA_RELAY,L,432.36,4.324,True,950.0,79057.03,42622.0
2033,CAND_DE_koeln__METRO_DE_augsburg,DC_HUB_VIA_RELAY,L,482.78,4.828,True,950.0,88276.32,47592.5
2033,CAND_DE_koeln__METRO_DE_eimsbuettel,DC_HUB_VIA_RELAY,L,429.45,4.294,True,950.0,78524.93,42335.2
2033,CAND_DE_koeln__METRO_DE_altona,DC_HUB_VIA_RELAY,L,425.74,4.257,True,950.0,77846.56,41969.4
2033,CAND_DE_koeln__METRO_DE_chemnitz,DC_HUB_VIA_RELAY,L,503.37,5.034,True,950.0,92041.2,49622.2
2033,CAND_DE_koeln__METRO_DE_halle_saale,DC_HUB_VIA_RELAY,L,426.68,4.267,True,950.0,78018.44,42062.1
2033,CAND_DE_koeln__METRO_DE_hamburg_mitte,DC_HUB_VIA_RELAY,L,429.67,4.297,True,950.0,78565.16,42356.9
2033,CAND_DE_koeln__METRO_DE_kiel,DC_HUB_VIA_RELAY,L,520.37,5.204,True,950.0,95149.65,51298.1
2033,CAND_DE_koeln__METRO_DE_magdeburg,DC_HUB_VIA_RELAY,L,419.74,4.197,True,950.0,76749.46,41378.0
2033,CAND_DE_koeln__METRO_DE_neue_neustadt,DC_HUB_VIA_RELAY,L,421.11,4.211,True,950.0,76999.96,41513.0
2033,CAND_DE_koeln__METRO_DE_luebeck,DC_HUB_VIA_RELAY,L,495.85,4.958,True,950.0,90666.17,48880.9
2033,CAND_DE_koeln__METRO_DE_harburg,DC_HUB_VIA_RELAY,L,418.6,4.186,True,950.0,76541.01,41265.6
2033,CAND_DE_koeln__METRO_DE_rostock,DC_HUB_VIA_RELAY,L,595.48,5.955,True,950.0,108883.52,58702.4
2033,CAND_DE_koeln__METRO_DE_neukoelln,DC_HUB_VIA_RELAY,L,573.92,5.739,True,950.0,104941.27,56577.0
2033,CAND_DE_koeln__METRO_DK_copenhagen,DC_HUB_VIA_RELAY,L,774.67,7.747,True,950.0,141648.41,76367.0
2033,CAND_DE_koeln__METRO_DK_arhus,DC_HUB_VIA_RELAY,L,743.17,7.432,True,950.0,135888.63,73261.7
2033,CAND_DE_koeln__METRO_PL_wroclaw,DC_HUB_VIA_RELAY,L,846.05,8.46,True,950.0,154700.24,83403.6
2033,CAND_DE_koeln__METRO_PL_poznan,DC_HUB_VIA_RELAY,L,848.21,8.482,True,950.0,155095.2,83616.5
2033,CAND_DE_koeln__METRO_PL_szczecin,DC_HUB_VIA_RELAY,L,705.07,7.051,True,950.0,128922.05,69505.8
2033,CAND_DE_koeln__METRO_PL_bydgoszcz,DC_HUB_VIA_RELAY,L,952.54,9.525,True,950.0,174171.94,93901.4
2033,CAND_DE_koeln__METRO_PL_torun,DC_HUB_VIA_RELAY,L,995.61,9.956,True,950.0,182047.29,98147.2
2033,CAND_DE_koeln__METRO_PL_gliwice,DC_HUB_VIA_RELAY,L,995.41,9.954,True,950.0,182010.72,98127.5
2033,CAND_DE_koeln__METRO_SE_gothenburg,DC_HUB_VIA_RELAY,L,983.94,9.839,True,950.0,179913.43,96996.8
2033,CAND_DE_koeln__METRO_SE_malmo,DC_HUB_VIA_RELAY,L,787.98,7.88,True,950.0,144082.14,77679.1
2033,CAND_DE_koeln__METRO_AT_vienna,DC_HUB_VIA_RELAY,L,891.87,8.919,True,950.0,163078.43,87920.5
2033,CAND_DE_koeln__METRO_AT_graz,DC_HUB_VIA_RELAY,L,904.57,9.046,True,950.0,165400.62,89172.5
2033,CAND_DE_koeln__METRO_AT_linz,DC_HUB_VIA_RELAY,L,724.13,7.241,True,950.0,132407.17,71384.7
2033,CAND_DE_koeln__METRO_AT_favoriten,DC_HUB_VIA_RELAY,L,895.61,8.956,True,950.0,163762.29,88289.2
2033,CAND_DE_koeln__METRO_AT_donaustadt,DC_HUB_VIA_RELAY,L,897.28,8.973,True,950.0,164067.65,88453.9
2033,CAND_DE_koeln__METRO_FR_paris,DC_HUB_VIA_RELAY,L,483.03,4.83,True,950.0,88322.04,47617.1
2033,CAND_DE_koeln__METRO_FR_lyon,DC_HUB_VIA_RELAY,L,716.46,7.165,True,950.0,131004.71,70628.6
2033,CAND_DE_koeln__METRO_FR_nice,DC_HUB_VIA_RELAY,L,965.17,9.652,True,950.0,176481.33,95146.5
2033,CAND_DE_koeln__METRO_FR_nantes,DC_HUB_VIA_RELAY,L,892.61,8.926,True,950.0,163213.74,87993.5
2033,CAND_DE_koeln__METRO_FR_grenoble,DC_HUB_VIA_RELAY,L,776.53,7.765,True,950.0,141988.51,76550.3
2033,CAND_DE_koeln__METRO_FR_avignon,DC_HUB_VIA_RELAY,L,951.74,9.517,True,950.0,174025.66,93822.5
2033,CAND_DE_koeln__METRO_FR_rouen,DC_HUB_VIA_RELAY,L,537.75,5.378,True,950.0,98327.59,53011.4
2033,CAND_DE_koeln__METRO_FR_saint_etienne,DC_HUB_VIA_RELAY,L,768.21,7.682,True,950.0,140467.2,75730.1
2033,CAND_DE_koeln__METRO_FR_rennes,DC_HUB_VIA_RELAY,L,835.81,8.358,True,950.0,152827.86,82394.1
2033,CAND_DE_koeln__METRO_FR_tours,DC_HUB_VIA_RELAY,L,720.62,7.206,True,950.0,131765.37,71038.7
2033,CAND_DE_koeln__METRO_FR_le_havre,DC_HUB_VIA_RELAY,L,614.74,6.147,True,950.0,112405.21,60601.1
2033,CAND_DE_koeln__METRO_FR_cergy_pontoise,DC_HUB_VIA_RELAY,L,488.33,4.883,True,950.0,89291.14,48139.6
2033,CAND_DE_koeln__METRO_FR_angers,DC_HUB_VIA_RELAY,L,799.61,7.996,True,950.0,146208.69,78825.6
2033,CAND_DE_koeln__METRO_IT_milan,DC_HUB_VIA_RELAY,L,756.35,7.563,True,950.0,138298.6,74561.0
2033,CAND_DE_koeln__METRO_IT_turin,DC_HUB_VIA_RELAY,L,785.05,7.85,True,950.0,143546.39,77390.2
2033,CAND_DE_koeln__METRO_IT_bergamo,DC_HUB_VIA_RELAY,L,739.13,7.391,True,950.0,135149.92,72863.4
2033,CAND_DE_koeln__METRO_IT_bologna,DC_HUB_VIA_RELAY,L,944.86,9.449,True,950.0,172767.65,93144.3
2033,CAND_DE_koeln__METRO_IT_padova,DC_HUB_VIA_RELAY,L,857.74,8.577,True,950.0,156837.76,84556.0
2033,CAND_DE_koeln__METRO_IT_genoa,DC_HUB_VIA_RELAY,L,889.27,8.893,True,950.0,162603.02,87664.2
2033,CAND_DE_koeln__METRO_IT_busto_arsizio,DC_HUB_VIA_RELAY,L,729.82,7.298,True,950.0,133447.59,71945.7
2033,CAND_DE_koeln__METRO_IT_verona,DC_HUB_VIA_RELAY,L,817.06,8.171,True,950.0,149399.42,80545.8
2033,CAND_DE_koeln__METRO_IT_seregno,DC_HUB_VIA_RELAY,L,732.76,7.328,True,950.0,133985.17,72235.5
2033,CAND_DE_koeln__METRO_IT_brescia,DC_HUB_VIA_RELAY,L,776.29,7.763,True,950.0,141944.63,76526.7
2033,CAND_DE_koeln__METRO_IT_como,DC_HUB_VIA_RELAY,L,709.44,7.094,True,950.0,129721.1,69936.6
2033,CAND_DE_koeln__METRO_IT_treviso,DC_HUB_VIA_RELAY,L,844.77,8.448,True,950.0,154466.19,83277.4
2033,CAND_DE_koeln__METRO_IT_modena,DC_HUB_VIA_RELAY,L,910.94,9.109,True,950.0,166565.38,89800.5
2033,CAND_DE_koeln__METRO_IT_parma,DC_HUB_VIA_RELAY,L,872.24,8.722,True,950.0,159489.08,85985.4
2033,CAND_DE_koeln__METRO_IT_vicenza,DC_HUB_VIA_RELAY,L,826.38,8.264,True,950.0,151103.58,81464.5
2033,CAND_DE_koeln__METRO_IT_lecco,DC_HUB_VIA_RELAY,L,711.24,7.112,True,950.0,130050.23,70114.0
2033,CAND_DE_koeln__METRO_IT_trieste,DC_HUB_VIA_RELAY,L,928.94,9.289,True,950.0,169856.68,91574.9
2033,CAND_DE_koeln__METRO_CH_zurich,DC_HUB_VIA_RELAY,L,495.94,4.959,True,950.0,90682.63,48889.8
2033,CAND_DE_koeln__METRO_CH_geneva,DC_HUB_VIA_RELAY,L,635.26,6.353,True,950.0,116157.29,62623.9
2033,CAND_DE_koeln__METRO_CH_basel,DC_HUB_VIA_RELAY,L,453.58,4.536,True,950.0,82937.1,44713.9
2033,CAND_DE_koeln__METRO_CH_lausanne,DC_HUB_VIA_RELAY,L,590.08,5.901,True,950.0,107896.13,58170.1
2033,CAND_DE_koeln__METRO_CH_bern,DC_HUB_VIA_RELAY,L,533.54,5.335,True,950.0,97557.79,52596.4
2033,CAND_DE_koeln__METRO_CZ_prague,DC_HUB_VIA_RELAY,L,643.6,6.436,True,950.0,117682.26,63446.1
2033,CAND_DE_koeln__METRO_CZ_brno,DC_HUB_VIA_RELAY,L,858.43,8.584,True,950.0,156963.93,84624.0
2033,CAND_DE_koeln__METRO_CZ_ostrava,DC_HUB_VIA_RELAY,L,974.24,9.742,True,950.0,178139.78,96040.6
2033,CAND_DE_koeln__METRO_CZ_pilsen,DC_HUB_VIA_RELAY,L,569.58,5.696,True,950.0,104147.7,56149.2
2033,CAND_DE_koeln__METRO_SK_bratislava,DC_HUB_VIA_RELAY,L,953.7,9.537,True,950.0,174384.04,94015.7
2033,CAND_DE_koeln__METRO_SI_ljubljana,DC_HUB_VIA_RELAY,L,932.24,9.322,True,950.0,170460.08,91900.2
2033,CAND_PL_lodz__METRO_DE_berlin,DC_HUB_VIA_RELAY,L,506.39,5.064,True,761.0,73958.26,39873.1
2033,CAND_PL_lodz__METRO_DE_hamburg,DC_HUB_VIA_RELAY,L,801.57,8.016,True,761.0,117069.3,63115.6
2033,CAND_PL_lodz__METRO_DE_munich,DC_HUB_VIA_RELAY,L,832.82,8.328,True,761.0,121633.36,65576.2
2033,CAND_PL_lodz__METRO_DE_frankfurt_am_main,DC_HUB_VIA_RELAY,L,932.69,9.327,True,761.0,136219.37,73440.0
2033,CAND_PL_lodz__METRO_DE_stuttgart,DC_HUB_VIA_RELAY,L,963.25,9.632,True,761.0,140682.66,75846.3
2033,CAND_PL_lodz__METRO_DE_leipzig,DC_HUB_VIA_RELAY,L,591.82,5.918,True,761.0,86435.31,46599.9
2033,CAND_PL_lodz__METRO_DE_dresden,DC_HUB_VIA_RELAY,L,486.78,4.868,True,761.0,71094.22,38329.1
2033,CAND_PL_lodz__METRO_DE_dortmund,DC_HUB_VIA_RELAY,L,993.76,9.938,True,761.0,145138.65,78248.7
