network_year,node_id,node_type,country,city,lat,lng,pop_2026,pop_bracket,activation_year,outbound_lanes,inbound_lanes
2031,METRO_FR_nice,PERI_URBAN_HUB,FR,Nice,43.7031,7.26608,961174.0,250K-1M,2029,17,38
2031,METRO_FR_nantes,PERI_URBAN_HUB,FR,Nantes,47.2173,-1.55336,716952.0,250K-1M,2029,5,13
2031,METRO_FR_toulon,PERI_URBAN_HUB,FR,Toulon,43.1244,5.92836,596228.0,250K-1M,2029,8,29
2031,METRO_FR_grenoble,PERI_URBAN_HUB,FR,Grenoble,45.1716,5.72239,547057.0,250K-1M,2029,17,39
2031,METRO_FR_strasbourg,PERI_URBAN_HUB,FR,Strasbourg,48.5839,7.74553,492925.0,250K-1M,2029,22,42
2031,METRO_FR_montpellier,PERI_URBAN_HUB,FR,Montpellier,43.6109,3.87723,490812.0,250K-1M,2029,18,42
2031,METRO_FR_avignon,PERI_URBAN_HUB,FR,Avignon,43.9483,4.80892,486710.0,250K-1M,2029,10,32
2031,METRO_FR_rouen,PERI_URBAN_HUB,FR,Rouen,49.4431,1.09932,481335.0,250K-1M,2029,13,23
2031,METRO_FR_saint_etienne,PERI_URBAN_HUB,FR,Saint-Etienne,45.4339,4.39,383621.0,250K-1M,2029,11,34
2031,METRO_FR_rennes,PERI_URBAN_HUB,FR,Rennes,48.112,-1.67429,374366.0,250K-1M,2029,6,11
2031,METRO_FR_tours,PERI_URBAN_HUB,FR,Tours,47.3948,0.70398,371872.0,250K-1M,2029,7,19
2031,METRO_FR_bethune,PERI_URBAN_HUB,FR,Bethune,50.5333,2.63333,366909.0,250K-1M,2029,24,33
2031,METRO_FR_valenciennes,PERI_URBAN_HUB,FR,Valenciennes,50.35,3.53333,346237.0,250K-1M,2029,38,47
2031,METRO_FR_reims,PERI_URBAN_HUB,FR,Reims,49.25,4.03333,196565.0,<250K,2029,24,36
2031,METRO_FR_le_havre,PERI_URBAN_HUB,FR,Le Havre,49.4938,0.10767,185972.0,<250K,2029,11,19
2031,METRO_FR_cergy_pontoise,PERI_URBAN_HUB,FR,Cergy-Pontoise,49.0389,2.07805,183430.0,<250K,2029,14,24
2031,METRO_FR_angers,PERI_URBAN_HUB,FR,Angers,47.4738,-0.54774,168279.0,<250K,2029,8,18
2031,METRO_IE_dublin,PERI_URBAN_HUB,IE,Dublin,53.3331,-6.24889,1313820.0,1M+,2029,2,2
2031,METRO_IE_cork,PERI_URBAN_HUB,IE,Cork,51.898,-8.47061,190384.0,<250K,2029,2,2
2031,METRO_IE_dun_laoghaire,PERI_URBAN_HUB,IE,Dun Laoghaire,53.2939,-6.13586,185400.0,<250K,2029,2,2
2031,METRO_IT_milan,PERI_URBAN_HUB,IT,Milan,45.4643,9.18951,3174960.0,1M+,2029,25,47
2031,METRO_IT_naples,PERI_URBAN_HUB,IT,Naples,40.8522,14.2681,2185610.0,1M+,2029,9,13
2031,METRO_IT_turin,PERI_URBAN_HUB,IT,Turin,45.0705,7.68682,1814300.0,1M+,2029,24,48
2031,METRO_IT_bergamo,PERI_URBAN_HUB,IT,Bergamo,45.696,9.66721,927164.0,250K-1M,2029,24,44
2031,METRO_IT_palermo,PERI_URBAN_HUB,IT,Palermo,38.132,13.3356,852768.0,250K-1M,2029,4,6
2031,METRO_IT_bologna,PERI_URBAN_HUB,IT,Bologna,44.4938,11.3387,821709.0,250K-1M,2029,18,36
2031,METRO_IT_florence,PERI_URBAN_HUB,IT,Florence,43.7793,11.2463,715242.0,250K-1M,2029,20,38
2031,METRO_IT_padova,PERI_URBAN_HUB,IT,Padova,45.408,11.8859,702862.0,250K-1M,2029,18,34
2031,METRO_IT_genoa,PERI_URBAN_HUB,IT,Genoa,44.4048,8.94439,675015.0,250K-1M,2029,22,43
2031,METRO_IT_busto_arsizio,PERI_URBAN_HUB,IT,Busto Arsizio,45.6113,8.84914,670910.0,250K-1M,2029,25,47
2031,METRO_IT_verona,PERI_URBAN_HUB,IT,Verona,45.4299,10.9844,646276.0,250K-1M,2029,20,38
2031,METRO_IT_seregno,PERI_URBAN_HUB,IT,Seregno,45.65,9.20548,641521.0,250K-1M,2029,25,47
2031,METRO_IT_bari,PERI_URBAN_HUB,IT,Bari,41.1115,16.8554,626930.0,250K-1M,2029,8,14
2031,METRO_IT_catania,PERI_URBAN_HUB,IT,Catania,37.4922,15.0704,590058.0,250K-1M,2029,4,5
2031,METRO_IT_brescia,PERI_URBAN_HUB,IT,Brescia,45.5356,10.2147,498049.0,250K-1M,2029,21,39
2031,METRO_IT_como,PERI_URBAN_HUB,IT,Como,45.8082,9.0832,494348.0,250K-1M,2029,25,47
2031,METRO_IT_cagliari,PERI_URBAN_HUB,IT,Cagliari,39.2305,9.11917,479957.0,250K-1M,2029,0,9
2031,METRO_IT_latina,PERI_URBAN_HUB,IT,Latina,41.4661,12.9043,469560.0,250K-1M,2029,8,18
2031,METRO_IT_taranto,PERI_URBAN_HUB,IT,Taranto,40.4644,17.2471,462639.0,250K-1M,2029,8,12
2031,METRO_IT_caserta,PERI_URBAN_HUB,IT,Caserta,41.0726,14.3323,434143.0,250K-1M,2029,9,13
2031,METRO_IT_salerno,PERI_URBAN_HUB,IT,Salerno,40.6754,14.7933,424227.0,250K-1M,2029,11,14
2031,METRO_IT_treviso,PERI_URBAN_HUB,IT,Treviso,45.6667,12.2416,387781.0,250K-1M,2029,21,41
2031,METRO_IT_pescara,PERI_URBAN_HUB,IT,Pescara,42.4584,14.2028,385765.0,250K-1M,2029,11,21
2031,METRO_IT_modena,PERI_URBAN_HUB,IT,Modena,44.6478,10.9254,365286.0,250K-1M,2029,18,37
2031,METRO_IT_barletta,PERI_URBAN_HUB,IT,Barletta,41.3143,16.2817,343444.0,250K-1M,2029,10,17
2031,METRO_IT_parma,PERI_URBAN_HUB,IT,Parma,44.7994,10.3262,337694.0,250K-1M,2029,19,38
2031,METRO_IT_vicenza,PERI_URBAN_HUB,IT,Vicenza,45.5467,11.5475,335259.0,250K-1M,2029,19,38
2031,METRO_IT_nola,PERI_URBAN_HUB,IT,Nola,40.9261,14.5282,331025.0,250K-1M,2029,9,12
2031,METRO_IT_lecco,PERI_URBAN_HUB,IT,Lecco,45.8559,9.39704,314874.0,250K-1M,2029,25,47
2031,METRO_IT_messina,PERI_URBAN_HUB,IT,Messina,38.1939,15.5526,219948.0,<250K,2029,6,9
2031,METRO_IT_trieste,PERI_URBAN_HUB,IT,Trieste,45.6495,13.7768,187056.0,<250K,2029,14,30
2031,METRO_IT_prato,PERI_URBAN_HUB,IT,Prato,43.8805,11.097,181820.0,<250K,2029,18,35
2031,METRO_IT_reggio_calabria,PERI_URBAN_HUB,IT,Reggio Calabria,38.1105,15.6613,169140.0,<250K,2029,6,9
2031,METRO_PT_lisbon,PERI_URBAN_HUB,PT,Lisbon,38.7167,-9.13333,3040920.0,1M+,2029,2,2
2031,METRO_PT_porto,PERI_URBAN_HUB,PT,Porto,41.1496,-8.61099,1339000.0,1M+,2029,4,4
2031,METRO_PT_amadora,PERI_URBAN_HUB,PT,Amadora,38.7538,-9.23083,178858.0,<250K,2029,2,2
2031,METRO_ES_barcelona,PERI_URBAN_HUB,ES,Barcelona,41.3888,2.15899,5752150.0,1M+,2029,14,27
2031,METRO_ES_valencia,PERI_URBAN_HUB,ES,Valencia,39.4697,-0.37739,843071.0,250K-1M,2029,12,16
2031,METRO_ES_zaragoza,PERI_URBAN_HUB,ES,Zaragoza,41.6561,-0.87734,744842.0,250K-1M,2029,28,34
2031,METRO_ES_sevilla,PERI_URBAN_HUB,ES,Sevilla,37.3828,-5.97317,703206.0,250K-1M,2029,4,5
2031,METRO_ES_malaga,PERI_URBAN_HUB,ES,Malaga,36.7202,-4.42034,596332.0,250K-1M,2029,5,5
2031,METRO_ES_murcia,PERI_URBAN_HUB,ES,Murcia,37.987,-1.13004,519260.0,250K-1M,2029,8,8
2031,METRO_ES_palma,PERI_URBAN_HUB,ES,Palma,39.5694,2.65024,487966.0,250K-1M,2029,12,23
2031,METRO_ES_alicante,PERI_URBAN_HUB,ES,Alicante,38.3452,-0.48149,382014.0,250K-1M,2029,7,8
2031,METRO_ES_las_palmas_de_gran_canaria,PERI_URBAN_HUB,ES,Las Palmas de Gran Canaria,28.0997,-15.4134,381847.0,250K-1M,2029,1,1
2031,METRO_ES_bilbao,PERI_URBAN_HUB,ES,Bilbao,43.2627,-2.92528,347009.0,250K-1M,2029,10,12
2031,METRO_ES_cordoba,PERI_URBAN_HUB,ES,Cordoba,37.8915,-4.77275,346943.0,250K-1M,2029,14,16
2031,METRO_ES_vigo,PERI_URBAN_HUB,ES,Vigo,42.2328,-8.72264,308854.0,250K-1M,2029,4,4
2031,METRO_ES_valladolid,PERI_URBAN_HUB,ES,Valladolid,41.6552,-4.72372,301090.0,250K-1M,2029,18,20
2031,METRO_ES_gijon,PERI_URBAN_HUB,ES,Gijon,43.5357,-5.66152,277554.0,250K-1M,2029,9,10
2031,METRO_ES_eixample,PERI_URBAN_HUB,ES,Eixample,41.389,2.16179,266477.0,250K-1M,2029,14,27
2031,METRO_ES_lhospitalet_de_llobregat,PERI_URBAN_HUB,ES,L'Hospitalet de Llobregat,41.3597,2.10028,257038.0,250K-1M,2029,15,28
2031,METRO_ES_latina,PERI_URBAN_HUB,ES,Latina,41.4661,12.9043,256644.0,250K-1M,2029,8,18
2031,METRO_ES_carabanchel,PERI_URBAN_HUB,ES,Carabanchel,40.3909,-3.7242,253678.0,250K-1M,2029,15,17
2031,METRO_ES_a_coruna,PERI_URBAN_HUB,ES,A Coruna,43.3713,-8.396,246056.0,<250K,2029,4,4
2031,METRO_ES_puente_de_vallecas,PERI_URBAN_HUB,ES,Puente de Vallecas,40.3935,-3.662,244151.0,<250K,2029,16,18
2031,METRO_ES_sant_marti,PERI_URBAN_HUB,ES,Sant Marti,41.4181,2.19933,235719.0,<250K,2029,14,27
2031,METRO_ES_gasteiz_/_vitoria,PERI_URBAN_HUB,ES,Gasteiz / Vitoria,42.85,-2.67268,235661.0,<250K,2029,19,21
2031,METRO_ES_granada,PERI_URBAN_HUB,ES,Granada,37.1882,-3.60667,234325.0,<250K,2029,9,11
2031,METRO_ES_elche,PERI_URBAN_HUB,ES,Elche,38.2622,-0.70107,230112.0,<250K,2029,8,8
2031,METRO_ES_ciudad_lineal,PERI_URBAN_HUB,ES,Ciudad Lineal,40.445,-3.65132,228171.0,<250K,2029,16,18
2031,METRO_ES_oviedo,PERI_URBAN_HUB,ES,Oviedo,43.3603,-5.84476,224005.0,<250K,2029,8,8
2031,METRO_ES_santa_cruz_de_tenerife,PERI_URBAN_HUB,ES,Santa Cruz de Tenerife,28.4682,-16.2546,222417.0,<250K,2029,1,1
2031,METRO_ES_fuencarral_el_pardo,PERI_URBAN_HUB,ES,Fuencarral-El Pardo,40.4984,-3.7314,220085.0,<250K,2029,14,16
2031,METRO_ES_badalona,PERI_URBAN_HUB,ES,Badalona,41.45,2.24741,219547.0,<250K,2029,14,27
2031,METRO_ES_cartagena,PERI_URBAN_HUB,ES,Cartagena,37.6051,-0.98623,211996.0,<250K,2029,8,9
2031,METRO_ES_terrassa,PERI_URBAN_HUB,ES,Terrassa,41.5667,2.01667,210941.0,<250K,2029,14,27
2031,METRO_ES_jerez_de_la_frontera,PERI_URBAN_HUB,ES,Jerez de la Frontera,36.6865,-6.13606,207532.0,<250K,2029,4,4
2031,METRO_ES_sabadell,PERI_URBAN_HUB,ES,Sabadell,41.5433,2.10942,206493.0,<250K,2029,14,27
2031,METRO_ES_mostoles,PERI_URBAN_HUB,ES,Mostoles,40.3223,-3.86496,206478.0,<250K,2029,15,17
2031,METRO_ES_alcala_de_henares,PERI_URBAN_HUB,ES,Alcala de Henares,40.4821,-3.35996,204574.0,<250K,2029,17,19
