year,lane_id,lane_type,truck_class,road_km,drive_time_hr,relay_flag,annual_flow,transport_cost_eur,co2_kg
2032,CAND_DE_koeln__METRO_BE_liege,DC_HUB_DIRECT,M,123.29,1.233,False,882.0,13592.72,7430.7
2032,CAND_DE_koeln__METRO_BE_gent,DC_HUB_DIRECT,M,271.98,2.72,False,882.0,29985.8,16392.2
2032,CAND_DE_koeln__METRO_BE_charleroi,DC_HUB_DIRECT,M,223.02,2.23,False,882.0,24587.96,13441.4
2032,CAND_DE_koeln__METRO_DE_frankfurt_am_main,DC_HUB_DIRECT,M,183.16,1.832,False,882.0,20193.39,11039.1
2032,CAND_DE_koeln__METRO_DE_duesseldorf,DC_HUB_DIRECT,M,41.15,0.411,False,882.0,4536.79,2480.1
2032,CAND_DE_koeln__METRO_DE_stuttgart,DC_HUB_DIRECT,M,345.04,3.45,False,882.0,38040.66,20795.6
2032,CAND_DE_koeln__METRO_DE_dortmund,DC_HUB_DIRECT,M,88.78,0.888,False,882.0,9788.0,5350.8
2032,CAND_DE_koeln__METRO_DE_essen,DC_HUB_DIRECT,M,70.02,0.7,False,882.0,7719.7,4220.1
2032,CAND_DE_koeln__METRO_DE_bremen,DC_HUB_DIRECT,M,323.96,3.24,False,882.0,35716.59,19525.1
2032,CAND_DE_koeln__METRO_DE_hannover,DC_HUB_DIRECT,M,299.74,2.997,False,882.0,33046.34,18065.3
2032,CAND_DE_koeln__METRO_DE_duisburg,DC_HUB_DIRECT,M,68.38,0.684,False,882.0,7538.9,4121.3
2032,CAND_DE_koeln__METRO_DE_bochum,DC_HUB_DIRECT,M,76.49,0.765,False,882.0,8433.02,4610.1
2032,CAND_DE_koeln__METRO_DE_bochum_hordel,DC_HUB_DIRECT,M,78.15,0.782,False,882.0,8616.04,4710.1
2032,CAND_DE_koeln__METRO_DE_mannheim,DC_HUB_DIRECT,M,232.18,2.322,False,882.0,25597.84,13993.5
2032,CAND_DE_koeln__METRO_DE_wuppertal,DC_HUB_DIRECT,M,46.19,0.462,False,882.0,5092.45,2783.9
2032,CAND_DE_koeln__METRO_DE_bielefeld,DC_HUB_DIRECT,M,197.1,1.971,False,882.0,21730.28,11879.2
2032,CAND_DE_koeln__METRO_DE_karlsruhe,DC_HUB_DIRECT,M,285.44,2.854,False,882.0,31469.76,17203.5
2032,CAND_DE_koeln__METRO_DE_bonn,DC_HUB_DIRECT,M,29.24,0.292,False,882.0,3223.71,1762.3
2032,CAND_DE_koeln__METRO_DE_wiesbaden,DC_HUB_DIRECT,M,158.24,1.582,False,882.0,17445.96,9537.1
2032,CAND_DE_koeln__METRO_DE_muenster,DC_HUB_DIRECT,M,148.37,1.484,False,882.0,16357.79,8942.3
2032,CAND_DE_koeln__METRO_DE_gelsenkirchen,DC_HUB_DIRECT,M,77.27,0.773,False,882.0,8519.02,4657.1
2032,CAND_DE_koeln__METRO_DE_aachen,DC_HUB_DIRECT,M,75.93,0.759,False,882.0,8371.28,4576.3
2032,CAND_DE_koeln__METRO_DE_moenchengladbach,DC_HUB_DIRECT,M,54.3,0.543,False,882.0,5986.57,3272.7
2032,CAND_DE_koeln__METRO_DE_braunschweig,DC_HUB_DIRECT,M,345.63,3.456,False,882.0,38105.71,20831.1
2032,CAND_DE_koeln__METRO_DE_krefeld,DC_HUB_DIRECT,M,63.19,0.632,False,882.0,6966.7,3808.5
2032,CAND_DE_koeln__METRO_DE_oberhausen,DC_HUB_DIRECT,M,73.06,0.731,False,882.0,8054.87,4403.3
2032,CAND_DE_koeln__METRO_DE_freiburg,DC_HUB_DIRECT,M,399.67,3.997,False,882.0,44063.62,24088.1
2032,CAND_DE_koeln__METRO_DE_erfurt,DC_HUB_DIRECT,M,343.18,3.432,False,882.0,37835.6,20683.5
2032,CAND_DE_koeln__METRO_DE_hagen,DC_HUB_DIRECT,M,71.84,0.718,False,882.0,7920.36,4329.8
2032,CAND_DE_koeln__METRO_DE_kassel,DC_HUB_DIRECT,M,219.58,2.196,False,882.0,24208.7,13234.1
2032,CAND_DE_koeln__METRO_DE_hamm,DC_HUB_DIRECT,M,123.34,1.233,False,882.0,13598.23,7433.7
2032,CAND_DE_koeln__METRO_DE_mainz,DC_HUB_DIRECT,M,169.66,1.697,False,882.0,18705.02,10225.4
2032,CAND_DE_koeln__METRO_DE_saarbruecken,DC_HUB_DIRECT,M,226.99,2.27,False,882.0,25025.65,13680.7
2032,CAND_DE_koeln__METRO_DE_herne,DC_HUB_DIRECT,M,84.01,0.84,False,882.0,9262.1,5063.3
2032,CAND_DE_koeln__METRO_DE_muelheim,DC_HUB_DIRECT,M,66.83,0.668,False,882.0,7368.01,4027.8
2032,CAND_DE_koeln__METRO_DE_osnabrueck,DC_HUB_DIRECT,M,200.6,2.006,False,882.0,22116.15,12090.2
2032,CAND_DE_koeln__METRO_DE_solingen,DC_HUB_DIRECT,M,33.97,0.34,False,882.0,3745.19,2047.4
2032,CAND_DE_koeln__METRO_NL_amsterdam,DC_HUB_DIRECT,M,256.97,2.57,False,882.0,28330.94,15487.6
2032,CAND_DE_koeln__METRO_NL_rotterdam,DC_HUB_DIRECT,M,244.27,2.443,False,882.0,26930.77,14722.2
2032,CAND_DE_koeln__METRO_NL_the_hague,DC_HUB_DIRECT,M,267.87,2.679,False,882.0,29532.67,16144.5
2032,CAND_DE_koeln__METRO_NL_utrecht,DC_HUB_DIRECT,M,216.53,2.165,False,882.0,23872.43,13050.3
2032,CAND_DE_koeln__METRO_NL_eindhoven,DC_HUB_DIRECT,M,140.52,1.405,False,882.0,15492.33,8469.1
2032,CAND_DE_koeln__METRO_NL_tilburg,DC_HUB_DIRECT,M,176.05,1.761,False,882.0,19409.51,10610.5
2032,CAND_DE_koeln__METRO_NL_groningen,DC_HUB_DIRECT,M,306.63,3.066,False,882.0,33805.96,18480.6
2032,CAND_DE_koeln__METRO_NL_almere_stad,DC_HUB_DIRECT,M,239.61,2.396,False,882.0,26417.0,14441.3
2032,CAND_DE_koeln__METRO_NL_breda,DC_HUB_DIRECT,M,201.37,2.014,False,882.0,22201.04,12136.6
2032,CAND_DE_koeln__METRO_FR_lille,DC_HUB_DIRECT,M,330.69,3.307,False,882.0,36458.57,19930.7
2032,CAND_DE_koeln__METRO_FR_strasbourg,DC_HUB_DIRECT,M,320.9,3.209,False,882.0,35379.22,19340.6
2032,CAND_DE_koeln__METRO_FR_bethune,DC_HUB_DIRECT,M,368.39,3.684,False,882.0,40615.0,22202.9
2032,CAND_DE_koeln__METRO_FR_valenciennes,DC_HUB_DIRECT,M,299.38,2.994,False,882.0,33006.64,18043.6
2032,CAND_DE_koeln__METRO_FR_reims,DC_HUB_DIRECT,M,335.8,3.358,False,882.0,37021.95,20238.7
2032,CAND_DE_koeln__METRO_LU_luxembourg,DC_HUB_DIRECT,M,189.7,1.897,False,882.0,20914.42,11433.2
2032,CAND_PL_lodz__METRO_PL_warsaw,DC_HUB_DIRECT,M,140.41,1.404,False,705.0,12426.28,6793.0
2032,CAND_PL_lodz__METRO_PL_krakow,DC_HUB_DIRECT,M,231.36,2.314,False,705.0,20475.36,11193.2
2032,CAND_PL_lodz__METRO_PL_wroclaw,DC_HUB_DIRECT,M,221.85,2.218,False,705.0,19633.72,10733.1
2032,CAND_PL_lodz__METRO_PL_poznan,DC_HUB_DIRECT,M,225.18,2.252,False,705.0,19928.43,10894.2
2032,CAND_PL_lodz__METRO_PL_gdansk,DC_HUB_DIRECT,M,350.79,3.508,False,705.0,31044.92,16971.2
2032,CAND_PL_lodz__METRO_PL_bydgoszcz,DC_HUB_DIRECT,M,216.34,2.163,False,705.0,19146.09,10466.5
2032,CAND_PL_lodz__METRO_PL_lublin,DC_HUB_DIRECT,M,266.05,2.66,False,705.0,23545.43,12871.5
2032,CAND_PL_lodz__METRO_PL_katowice,DC_HUB_DIRECT,M,205.23,2.052,False,705.0,18162.86,9929.0
2032,CAND_PL_lodz__METRO_PL_bialystok,DC_HUB_DIRECT,M,350.82,3.508,False,705.0,31047.57,16972.7
2032,CAND_PL_lodz__METRO_PL_gdynia,DC_HUB_DIRECT,M,374.38,3.744,False,705.0,33132.63,18112.5
2032,CAND_PL_lodz__METRO_PL_czestochowa,DC_HUB_DIRECT,M,133.22,1.332,False,705.0,11789.97,6445.2
2032,CAND_PL_lodz__METRO_PL_sosnowiec,DC_HUB_DIRECT,M,200.41,2.004,False,705.0,17736.28,9695.8
2032,CAND_PL_lodz__METRO_PL_radom,DC_HUB_DIRECT,M,147.15,1.472,False,705.0,13022.78,7119.1
2032,CAND_PL_lodz__METRO_PL_mokotow,DC_HUB_DIRECT,M,140.14,1.401,False,705.0,12402.39,6780.0
2032,CAND_PL_lodz__METRO_PL_torun,DC_HUB_DIRECT,M,180.55,1.805,False,705.0,15978.68,8735.0
2032,CAND_PL_lodz__METRO_PL_kielce,DC_HUB_DIRECT,M,153.9,1.539,False,705.0,13620.15,7445.7
2032,CAND_PL_lodz__METRO_PL_gliwice,DC_HUB_DIRECT,M,207.62,2.076,False,705.0,18374.37,10044.7
2032,CAND_PL_lodz__METRO_PL_zabrze,DC_HUB_DIRECT,M,201.35,2.014,False,705.0,17819.47,9741.3
2032,CAND_PL_lodz__METRO_PL_bytom,DC_HUB_DIRECT,M,195.17,1.952,False,705.0,17272.54,9442.3
2032,CAND_PL_lodz__METRO_PL_praga_poludnie,DC_HUB_DIRECT,M,146.67,1.467,False,705.0,12980.3,7095.9
2032,CAND_PL_lodz__METRO_PL_bielsko_biala,DC_HUB_DIRECT,M,262.44,2.624,False,705.0,23225.94,12696.8
2032,CAND_PL_lodz__METRO_PL_olsztyn,DC_HUB_DIRECT,M,280.47,2.805,False,705.0,24821.6,13569.1
2032,CAND_PL_lodz__METRO_CZ_ostrava,DC_HUB_DIRECT,M,277.18,2.772,False,705.0,24530.43,13410.0
2032,CAND_ES_madrid__METRO_ES_valencia,DC_HUB_DIRECT,M,362.84,3.628,False,611.0,27757.26,15174.0
2032,CAND_ES_madrid__METRO_ES_zaragoza,DC_HUB_DIRECT,M,328.94,3.289,False,611.0,25163.91,13756.3
2032,CAND_ES_madrid__METRO_ES_bilbao,DC_HUB_DIRECT,M,387.56,3.876,False,611.0,29648.34,16207.8
2032,CAND_ES_madrid__METRO_ES_cordoba,DC_HUB_DIRECT,M,354.64,3.546,False,611.0,27129.96,14831.0
2032,CAND_ES_madrid__METRO_ES_valladolid,DC_HUB_DIRECT,M,194.63,1.946,False,611.0,14889.2,8139.4
2032,CAND_ES_madrid__METRO_ES_carabanchel,DC_HUB_DIRECT,M,4.06,0.041,False,611.0,310.59,169.8
2032,CAND_ES_madrid__METRO_ES_puente_de_vallecas,DC_HUB_DIRECT,M,5.14,0.051,False,611.0,393.21,215.0
2032,CAND_ES_madrid__METRO_ES_gasteiz_/_vitoria,DC_HUB_DIRECT,M,340.56,3.406,False,611.0,26052.84,14242.2
2032,CAND_ES_madrid__METRO_ES_ciudad_lineal,DC_HUB_DIRECT,M,6.45,0.064,False,611.0,493.42,269.7
2032,CAND_ES_madrid__METRO_ES_fuencarral_el_pardo,DC_HUB_DIRECT,M,11.31,0.113,False,611.0,865.22,473.0
2032,CAND_ES_madrid__METRO_ES_mostoles,DC_HUB_DIRECT,M,20.75,0.208,False,611.0,1587.38,867.8
2032,CAND_ES_madrid__METRO_ES_alcala_de_henares,DC_HUB_DIRECT,M,35.87,0.359,False,611.0,2744.06,1500.1
2032,CAND_ES_madrid__METRO_ES_pamplona,DC_HUB_DIRECT,M,380.48,3.805,False,611.0,29106.72,15911.7
2032,CAND_ES_madrid__METRO_ES_fuenlabrada,DC_HUB_DIRECT,M,19.96,0.2,False,611.0,1526.94,834.7
2032,CAND_ES_madrid__METRO_ES_leganes,DC_HUB_DIRECT,M,13.43,0.134,False,611.0,1027.4,561.6
2032,CAND_ES_madrid__METRO_ES_castello_de_la_plana,DC_HUB_DIRECT,M,376.7,3.767,False,611.0,28817.55,15753.6
2032,CAND_ES_madrid__METRO_ES_burgos,DC_HUB_DIRECT,M,256.81,2.568,False,611.0,19645.96,10739.8
2032,CAND_ES_madrid__METRO_ES_albacete,DC_HUB_DIRECT,M,268.19,2.682,False,611.0,20516.54,11215.7
2032,CAND_ES_madrid__METRO_ES_alcorcon,DC_HUB_DIRECT,M,15.61,0.156,False,611.0,1194.16,652.8
2032,CAND_ES_madrid__METRO_ES_getafe,DC_HUB_DIRECT,M,15.1,0.151,False,611.0,1155.15,631.5
2032,CAND_IT_rome__METRO_IT_naples,DC_HUB_DIRECT,M,224.03,2.24,False,661.0,18650.5,10195.6
2032,CAND_IT_rome__METRO_IT_bologna,DC_HUB_DIRECT,M,365.43,3.654,False,661.0,30422.05,16630.7
2032,CAND_IT_rome__METRO_IT_florence,DC_HUB_DIRECT,M,280.61,2.806,False,661.0,23360.78,12770.6
2032,CAND_IT_rome__METRO_IT_latina,DC_HUB_DIRECT,M,69.01,0.69,False,661.0,5745.08,3140.6
2032,CAND_IT_rome__METRO_IT_caserta,DC_HUB_DIRECT,M,212.33,2.123,False,661.0,17676.47,9663.1
2032,CAND_IT_rome__METRO_IT_salerno,DC_HUB_DIRECT,M,280.53,2.805,False,661.0,23354.12,12766.9
2032,CAND_IT_rome__METRO_IT_pescara,DC_HUB_DIRECT,M,183.55,1.836,False,661.0,15280.54,8353.4
2032,CAND_IT_rome__METRO_IT_modena,DC_HUB_DIRECT,M,398.68,3.987,False,661.0,33190.11,18143.9
2032,CAND_IT_rome__METRO_IT_barletta,DC_HUB_DIRECT,M,383.98,3.84,False,661.0,31966.34,17474.9
2032,CAND_IT_rome__METRO_IT_nola,DC_HUB_DIRECT,M,239.47,2.395,False,661.0,19935.88,10898.3
2032,CAND_IT_rome__METRO_IT_prato,DC_HUB_DIRECT,M,299.2,2.992,False,661.0,24908.4,13616.6
2032,CAND_IT_rome__METRO_ES_latina,DC_HUB_DIRECT,M,69.01,0.69,False,661.0,5745.08,3140.6
2032,CAND_DE_koeln__METRO_DE_berlin,DC_HUB_VIA_RELAY,L,574.35,5.743,True,882.0,97093.87,52346.3
2032,CAND_DE_koeln__METRO_DE_hamburg,DC_HUB_VIA_RELAY,L,432.31,4.323,True,882.0,73082.01,39400.7
2032,CAND_DE_koeln__METRO_DE_munich,DC_HUB_VIA_RELAY,L,547.18,5.472,True,882.0,92500.78,49870.0
2032,CAND_DE_koeln__METRO_DE_leipzig,DC_HUB_VIA_RELAY,L,457.02,4.57,True,882.0,77259.23,41652.8
2032,CAND_DE_koeln__METRO_DE_dresden,DC_HUB_VIA_RELAY,L,570.14,5.701,True,882.0,96382.17,51962.6
2032,CAND_DE_koeln__METRO_DE_nuernberg,DC_HUB_VIA_RELAY,L,403.98,4.04,True,882.0,68292.82,36818.7
2032,CAND_DE_koeln__METRO_DE_wandsbek,DC_HUB_VIA_RELAY,L,436.38,4.364,True,882.0,73770.04,39771.7
2032,CAND_DE_koeln__METRO_DE_marienthal,DC_HUB_VIA_RELAY,L,434.64,4.346,True,882.0,73475.89,39613.1
2032,CAND_DE_koeln__METRO_DE_hamburg_nord,DC_HUB_VIA_RELAY,L,432.36,4.324,True,882.0,73090.46,39405.3
2032,CAND_DE_koeln__METRO_DE_augsburg,DC_HUB_VIA_RELAY,L,482.78,4.828,True,882.0,81613.96,44000.6
2032,CAND_DE_koeln__METRO_DE_eimsbuettel,DC_HUB_VIA_RELAY,L,429.45,4.294,True,882.0,72598.52,39140.1
2032,CAND_DE_koeln__METRO_DE_altona,DC_HUB_VIA_RELAY,L,425.74,4.257,True,882.0,71971.35,38801.9
2032,CAND_DE_koeln__METRO_DE_chemnitz,DC_HUB_VIA_RELAY,L,503.37,5.034,True,882.0,85094.7,45877.1
2032,CAND_DE_koeln__METRO_DE_halle_saale,DC_HUB_VIA_RELAY,L,426.68,4.267,True,882.0,72130.25,38887.6
2032,CAND_DE_koeln__METRO_DE_hamburg_mitte,DC_HUB_VIA_RELAY,L,429.67,4.297,True,882.0,72635.71,39160.1
2032,CAND_DE_koeln__METRO_DE_kiel,DC_HUB_VIA_RELAY,L,520.37,5.204,True,882.0,87968.55,47426.5
2032,CAND_DE_koeln__METRO_DE_magdeburg,DC_HUB_VIA_RELAY,L,419.74,4.197,True,882.0,70957.05,38255.1
2032,CAND_DE_koeln__METRO_DE_neue_neustadt,DC_HUB_VIA_RELAY,L,421.11,4.211,True,882.0,71188.65,38380.0
2032,CAND_DE_koeln__METRO_DE_luebeck,DC_HUB_VIA_RELAY,L,495.85,4.958,True,882.0,83823.44,45191.8
2032,CAND_DE_koeln__METRO_DE_harburg,DC_HUB_VIA_RELAY,L,418.6,4.186,True,882.0,70764.33,38151.2
2032,CAND_DE_koeln__METRO_DE_rostock,DC_HUB_VIA_RELAY,L,595.48,5.955,True,882.0,100665.89,54272.0
2032,CAND_DE_koeln__METRO_DE_neukoelln,DC_HUB_VIA_RELAY,L,573.92,5.739,True,882.0,97021.18,52307.1
2032,CAND_DE_koeln__METRO_DK_copenhagen,DC_HUB_VIA_RELAY,L,774.67,7.747,True,882.0,130957.96,70603.4
2032,CAND_DE_koeln__METRO_DK_arhus,DC_HUB_VIA_RELAY,L,743.17,7.432,True,882.0,125632.89,67732.5
2032,CAND_DE_koeln__METRO_PL_wroclaw,DC_HUB_VIA_RELAY,L,846.05,8.46,True,882.0,143024.75,77109.0
2032,CAND_DE_koeln__METRO_PL_poznan,DC_HUB_VIA_RELAY,L,848.21,8.482,True,882.0,143389.9,77305.9
2032,CAND_DE_koeln__METRO_PL_szczecin,DC_HUB_VIA_RELAY,L,705.07,7.051,True,882.0,119192.08,64260.1
2032,CAND_DE_koeln__METRO_PL_bydgoszcz,DC_HUB_VIA_RELAY,L,952.54,9.525,True,882.0,161026.89,86814.5
2032,CAND_DE_koeln__METRO_PL_torun,DC_HUB_VIA_RELAY,L,995.61,9.956,True,882.0,168307.87,90739.9
2032,CAND_DE_koeln__METRO_PL_gliwice,DC_HUB_VIA_RELAY,L,995.41,9.954,True,882.0,168274.06,90721.7
2032,CAND_DE_koeln__METRO_SE_gothenburg,DC_HUB_VIA_RELAY,L,983.94,9.839,True,882.0,166335.06,89676.3
2032,CAND_DE_koeln__METRO_SE_malmo,DC_HUB_VIA_RELAY,L,787.98,7.88,True,882.0,133208.02,71816.5
2032,CAND_DE_koeln__METRO_AT_vienna,DC_HUB_VIA_RELAY,L,891.87,8.919,True,882.0,150770.62,81285.0
2032,CAND_DE_koeln__METRO_AT_graz,DC_HUB_VIA_RELAY,L,904.57,9.046,True,882.0,152917.56,82442.5
2032,CAND_DE_koeln__METRO_AT_linz,DC_HUB_VIA_RELAY,L,724.13,7.241,True,882.0,122414.18,65997.2
2032,CAND_DE_koeln__METRO_AT_favoriten,DC_HUB_VIA_RELAY,L,895.61,8.956,True,882.0,151402.87,81625.9
2032,CAND_DE_koeln__METRO_AT_donaustadt,DC_HUB_VIA_RELAY,L,897.28,8.973,True,882.0,151685.18,81778.1
2032,CAND_DE_koeln__METRO_FR_paris,DC_HUB_VIA_RELAY,L,483.03,4.83,True,882.0,81656.22,44023.4
2032,CAND_DE_koeln__METRO_FR_lyon,DC_HUB_VIA_RELAY,L,716.46,7.165,True,882.0,121117.56,65298.2
2032,CAND_DE_koeln__METRO_FR_nice,DC_HUB_VIA_RELAY,L,965.17,9.652,True,882.0,163161.99,87965.6
2032,CAND_DE_koeln__METRO_FR_nantes,DC_HUB_VIA_RELAY,L,892.61,8.926,True,882.0,150895.72,81352.5
2032,CAND_DE_koeln__METRO_FR_grenoble,DC_HUB_VIA_RELAY,L,776.53,7.765,True,882.0,131272.4,70772.9
2032,CAND_DE_koeln__METRO_FR_avignon,DC_HUB_VIA_RELAY,L,951.74,9.517,True,882.0,160891.65,86741.6
2032,CAND_DE_koeln__METRO_FR_rouen,DC_HUB_VIA_RELAY,L,537.75,5.378,True,882.0,90906.64,49010.5
2032,CAND_DE_koeln__METRO_FR_saint_etienne,DC_HUB_VIA_RELAY,L,768.21,7.682,True,882.0,129865.9,70014.7
2032,CAND_DE_koeln__METRO_FR_rennes,DC_HUB_VIA_RELAY,L,835.81,8.358,True,882.0,141293.68,76175.7
2032,CAND_DE_koeln__METRO_FR_tours,DC_HUB_VIA_RELAY,L,720.62,7.206,True,882.0,121820.81,65677.3
2032,CAND_DE_koeln__METRO_FR_le_havre,DC_HUB_VIA_RELAY,L,614.74,6.147,True,882.0,103921.8,56027.4
2032,CAND_DE_koeln__METRO_FR_cergy_pontoise,DC_HUB_VIA_RELAY,L,488.33,4.883,True,882.0,82552.19,44506.4
2032,CAND_DE_koeln__METRO_FR_angers,DC_HUB_VIA_RELAY,L,799.61,7.996,True,882.0,135174.07,72876.5
2032,CAND_DE_koeln__METRO_IT_milan,DC_HUB_VIA_RELAY,L,756.35,7.563,True,882.0,127860.97,68933.7
2032,CAND_DE_koeln__METRO_IT_turin,DC_HUB_VIA_RELAY,L,785.05,7.85,True,882.0,132712.7,71549.5
2032,CAND_DE_koeln__METRO_IT_bergamo,DC_HUB_VIA_RELAY,L,739.13,7.391,True,882.0,124949.93,67364.3
2032,CAND_DE_koeln__METRO_IT_bologna,DC_HUB_VIA_RELAY,L,944.86,9.449,True,882.0,159728.58,86114.5
2032,CAND_DE_koeln__METRO_IT_padova,DC_HUB_VIA_RELAY,L,857.74,8.577,True,882.0,145000.95,78174.4
2032,CAND_DE_koeln__METRO_IT_genoa,DC_HUB_VIA_RELAY,L,889.27,8.893,True,882.0,150331.09,81048.1
2032,CAND_DE_koeln__METRO_IT_busto_arsizio,DC_HUB_VIA_RELAY,L,729.82,7.298,True,882.0,123376.07,66515.8
2032,CAND_DE_koeln__METRO_IT_verona,DC_HUB_VIA_RELAY,L,817.06,8.171,True,882.0,138123.99,74466.8
2032,CAND_DE_koeln__METRO_IT_seregno,DC_HUB_VIA_RELAY,L,732.76,7.328,True,882.0,123873.08,66783.7
2032,CAND_DE_koeln__METRO_IT_brescia,DC_HUB_VIA_RELAY,L,776.29,7.763,True,882.0,131231.82,70751.1
2032,CAND_DE_koeln__METRO_IT_como,DC_HUB_VIA_RELAY,L,709.44,7.094,True,882.0,119930.83,64658.4
2032,CAND_DE_koeln__METRO_IT_treviso,DC_HUB_VIA_RELAY,L,844.77,8.448,True,882.0,142808.37,76992.3
2032,CAND_DE_koeln__METRO_IT_modena,DC_HUB_VIA_RELAY,L,910.94,9.109,True,882.0,153994.41,83023.1
2032,CAND_DE_koeln__METRO_IT_parma,DC_HUB_VIA_RELAY,L,872.24,8.722,True,882.0,147452.17,79496.0
2032,CAND_DE_koeln__METRO_IT_vicenza,DC_HUB_VIA_RELAY,L,826.38,8.264,True,882.0,139699.54,75316.3
2032,CAND_DE_koeln__METRO_IT_lecco,DC_HUB_VIA_RELAY,L,711.24,7.112,True,882.0,120235.12,64822.4
2032,CAND_DE_koeln__METRO_IT_trieste,DC_HUB_VIA_RELAY,L,928.94,9.289,True,882.0,157037.31,84663.6
2032,CAND_DE_koeln__METRO_CH_zurich,DC_HUB_VIA_RELAY,L,495.94,4.959,True,882.0,83838.66,45200.0
2032,CAND_DE_koeln__METRO_CH_geneva,DC_HUB_VIA_RELAY,L,635.26,6.353,True,882.0,107390.7,57897.6
2032,CAND_DE_koeln__METRO_CH_basel,DC_HUB_VIA_RELAY,L,453.58,4.536,True,882.0,76677.7,41339.3
2032,CAND_DE_koeln__METRO_CH_lausanne,DC_HUB_VIA_RELAY,L,590.08,5.901,True,882.0,99753.02,53779.9
2032,CAND_DE_koeln__METRO_CH_bern,DC_HUB_VIA_RELAY,L,533.54,5.335,True,882.0,90194.94,48626.8
2032,CAND_DE_koeln__METRO_CZ_prague,DC_HUB_VIA_RELAY,L,643.6,6.436,True,882.0,108800.58,58657.7
2032,CAND_DE_koeln__METRO_CZ_brno,DC_HUB_VIA_RELAY,L,858.43,8.584,True,882.0,145117.59,78237.3
2032,CAND_DE_koeln__METRO_CZ_ostrava,DC_HUB_VIA_RELAY,L,974.24,9.742,True,882.0,164695.27,88792.2
2032,CAND_DE_koeln__METRO_CZ_pilsen,DC_HUB_VIA_RELAY,L,569.58,5.696,True,882.0,96287.5,51911.5
2032,CAND_DE_koeln__METRO_SK_bratislava,DC_HUB_VIA_RELAY,L,953.7,9.537,True,882.0,161222.98,86920.2
2032,CAND_DE_koeln__METRO_SI_ljubljana,DC_HUB_VIA_RELAY,L,932.24,9.322,True,882.0,157595.17,84964.4
2032,CAND_PL_lodz__METRO_DE_berlin,DC_HUB_VIA_RELAY,L,506.39,5.064,True,705.0,68717.12,37047.5
2032,CAND_PL_lodz__METRO_DE_hamburg,DC_HUB_VIA_RELAY,L,801.57,8.016,True,705.0,108773.05,58642.9
2032,CAND_PL_lodz__METRO_DE_munich,DC_HUB_VIA_RELAY,L,832.82,8.328,True,705.0,113013.67,60929.1
2032,CAND_PL_lodz__METRO_DE_frankfurt_am_main,DC_HUB_VIA_RELAY,L,932.69,9.327,True,705.0,126566.03,68235.6
2032,CAND_PL_lodz__METRO_DE_stuttgart,DC_HUB_VIA_RELAY,L,963.25,9.632,True,705.0,130713.02,70471.4
2032,CAND_PL_lodz__METRO_DE_leipzig,DC_HUB_VIA_RELAY,L,591.82,5.918,True,705.0,80309.97,43297.6
2032,CAND_PL_lodz__METRO_DE_dresden,DC_HUB_VIA_RELAY,L,486.78,4.868,True,705.0,66056.05,35612.8
2032,CAND_PL_lodz__METRO_DE_dortmund,DC_HUB_VIA_RELAY,L,993.76,9.938,True,705.0,134853.23,72703.5
