year,node_id,assigned_cand,t_base_hr,units,node_type,last_mile_hours,last_mile_hours_nonmetro,last_mile_hours_final,drive_time_hr,rest_time_hr,travel_elapsed_hr,otd_hours,otd_days_promise,otd_bucket,purchase_prob,reachable_units,revenue,reachable_revenue
2029,METRO_IT_messina,CAND_PL_lodz,18.48307527,54,metro,24.0,,24.0,18.48307527,13.0,31.48307527,55.48307527,2,2,0.85,45.9,24494.4,20820.24
2029,METRO_IT_trieste,CAND_DE_koeln,9.289365506,47,metro,24.0,,24.0,9.289365506,0.0,9.289365506,33.289365505999996,1,1,0.95,44.65,21319.2,20253.239999999998
2029,METRO_IT_prato,CAND_DE_koeln,10.12446358,46,metro,24.0,,24.0,10.12446358,0.0,10.12446358,34.12446358,1,1,0.95,43.699999999999996,20865.6,19822.319999999996
2029,METRO_IT_reggio_calabria,CAND_PL_lodz,18.57282869,42,metro,24.0,,24.0,18.57282869,13.0,31.57282869,55.57282869,2,2,0.85,35.699999999999996,19051.2,16193.52
2029,METRO_PT_lisbon,CAND_ES_madrid,6.027733666,770,metro,8.0,,8.0,6.027733666,0.0,6.027733666,14.027733666,0,0,1.0,770.0,349272.0,349272.0
2029,METRO_PT_porto,CAND_ES_madrid,5.054025014,338,metro,8.0,,8.0,5.054025014,0.0,5.054025014,13.054025014,0,0,1.0,338.0,153316.8,153316.8
2029,METRO_PT_amadora,CAND_ES_madrid,6.101152503,44,metro,24.0,,24.0,6.101152503,0.0,6.101152503,30.101152503,1,1,0.95,41.8,19958.4,18960.48
2029,METRO_ES_madrid,CAND_ES_madrid,0.0,1727,metro,8.0,,8.0,0.0,0.0,0.0,8.0,0,0,1.0,1727.0,783367.2000000001,783367.2000000001
2029,METRO_ES_barcelona,CAND_ES_madrid,6.050902118,1452,metro,8.0,,8.0,6.050902118,0.0,6.050902118,14.050902118,0,0,1.0,1452.0,658627.2000000001,658627.2000000001
2029,METRO_ES_valencia,CAND_ES_madrid,3.628421468,212,metro,12.0,,12.0,3.628421468,0.0,3.628421468,15.628421467999999,0,0,1.0,212.0,96163.2,96163.2
2029,METRO_ES_zaragoza,CAND_ES_madrid,3.289352499,188,metro,12.0,,12.0,3.289352499,0.0,3.289352499,15.289352499,0,0,1.0,188.0,85276.8,85276.8
2029,METRO_ES_sevilla,CAND_ES_madrid,4.684204239,176,metro,12.0,,12.0,4.684204239,0.0,4.684204239,16.684204239,0,0,1.0,176.0,79833.6,79833.6
2029,METRO_ES_malaga,CAND_ES_madrid,4.988584825,150,metro,12.0,,12.0,4.988584825,0.0,4.988584825,16.988584825,0,0,1.0,150.0,68040.0,68040.0
2029,METRO_ES_murcia,CAND_ES_madrid,4.192990303,131,metro,12.0,,12.0,4.192990303,0.0,4.192990303,16.192990303000002,0,0,1.0,131.0,59421.60000000001,59421.60000000001
2029,METRO_ES_palma,CAND_ES_madrid,6.590363337,124,metro,12.0,,12.0,6.590363337,0.0,6.590363337,18.590363337,0,0,1.0,124.0,56246.4,56246.4
2029,METRO_ES_alicante,CAND_ES_madrid,4.320921585,97,metro,12.0,,12.0,4.320921585,0.0,4.320921585,16.320921585,0,0,1.0,97.0,43999.2,43999.2
2029,METRO_ES_las_palmas_de_gran_canaria,CAND_ES_madrid,20.86097493,96,metro,12.0,,12.0,20.86097493,13.0,33.86097493,45.86097493,1,1,0.95,91.19999999999999,43545.60000000001,41368.32000000001
2029,METRO_ES_bilbao,CAND_ES_madrid,3.875550517,87,metro,12.0,,12.0,3.875550517,0.0,3.875550517,15.875550517,0,0,1.0,87.0,39463.2,39463.2
2029,METRO_ES_cordoba,CAND_ES_madrid,3.546427804,89,metro,12.0,,12.0,3.546427804,0.0,3.546427804,15.546427804,0,0,1.0,89.0,40370.4,40370.4
2029,METRO_ES_vigo,CAND_ES_madrid,5.582543834,78,metro,12.0,,12.0,5.582543834,0.0,5.582543834,17.582543834,0,0,1.0,78.0,35380.8,35380.8
2029,METRO_ES_valladolid,CAND_ES_madrid,1.946304385,75,metro,12.0,,12.0,1.946304385,0.0,1.946304385,13.946304385,0,0,1.0,75.0,34020.0,34020.0
2029,METRO_ES_gijon,CAND_ES_madrid,4.593003708,70,metro,12.0,,12.0,4.593003708,0.0,4.593003708,16.593003708,0,0,1.0,70.0,31752.0,31752.0
2029,METRO_ES_eixample,CAND_ES_madrid,6.053707055,67,metro,12.0,,12.0,6.053707055,0.0,6.053707055,18.053707055,0,0,1.0,67.0,30391.2,30391.2
2029,METRO_ES_l_hospitalet_de_llobregat,CAND_ES_madrid,5.98610304,69,metro,12.0,,12.0,5.98610304,0.0,5.98610304,17.98610304,0,0,1.0,69.0,31298.4,31298.4
2029,METRO_ES_latina,CAND_DE_koeln,13.76632097,66,metro,12.0,,12.0,13.76632097,13.0,26.766320970000002,38.76632097,1,1,0.95,62.699999999999996,29937.6,28440.719999999998
2029,METRO_ES_carabanchel,CAND_ES_madrid,0.040624223,64,metro,12.0,,12.0,0.040624223,0.0,0.040624223,12.040624223,0,0,1.0,64.0,29030.4,29030.4
2029,METRO_ES_a_coruna,CAND_ES_madrid,6.103723911,62,metro,24.0,,24.0,6.103723911,0.0,6.103723911,30.103723911,1,1,0.95,58.9,28123.2,26717.04
2029,METRO_ES_puente_de_vallecas,CAND_ES_madrid,0.051383776,62,metro,24.0,,24.0,0.051383776,0.0,0.051383776,24.051383776,1,1,0.95,58.9,28123.2,26717.04
2029,METRO_ES_sant_marti,CAND_ES_madrid,6.097768659,61,metro,24.0,,24.0,6.097768659,0.0,6.097768659,30.097768659,1,1,0.95,57.949999999999996,27669.6,26286.12
2029,METRO_ES_gasteiz_vitoria,CAND_ES_madrid,3.405604358,60,metro,24.0,,24.0,3.405604358,0.0,3.405604358,27.405604358,1,1,0.95,57.0,27216.0,25855.199999999997
2029,METRO_ES_granada,CAND_ES_madrid,4.308799998,60,metro,24.0,,24.0,4.308799998,0.0,4.308799998,28.308799997999998,1,1,0.95,57.0,27216.0,25855.199999999997
2029,METRO_ES_elche,CAND_ES_madrid,4.225316152,59,metro,24.0,,24.0,4.225316152,0.0,4.225316152,28.225316152,1,1,0.95,56.05,26762.4,25424.28
2029,METRO_ES_ciudad_lineal,CAND_ES_madrid,0.064457207,59,metro,24.0,,24.0,0.064457207,0.0,0.064457207,24.064457207,1,1,0.95,56.05,26762.4,25424.28
2029,METRO_ES_oviedo,CAND_ES_madrid,4.466979201,57,metro,24.0,,24.0,4.466979201,0.0,4.466979201,28.466979201,1,1,0.95,54.15,25855.2,24562.44
2029,METRO_ES_santa_cruz_de_tenerife,CAND_ES_madrid,21.04880434,57,metro,24.0,,24.0,21.04880434,13.0,34.048804340000004,58.048804340000004,2,2,0.85,48.449999999999996,25855.2,21976.92
2029,METRO_ES_fuencarral_el_pardo,CAND_ES_madrid,0.113137082,56,metro,24.0,,24.0,0.113137082,0.0,0.113137082,24.113137082,1,1,0.95,53.199999999999996,25401.6,24131.519999999997
2029,METRO_ES_badalona,CAND_ES_madrid,6.153019543,57,metro,24.0,,24.0,6.153019543,0.0,6.153019543,30.153019543,1,1,0.95,54.15,25855.2,24562.44
2029,METRO_ES_cartagena,CAND_ES_madrid,4.690326717,54,metro,24.0,,24.0,4.690326717,0.0,4.690326717,28.690326716999998,1,1,0.95,51.3,24494.4,23269.68
2029,METRO_ES_terrassa,CAND_ES_madrid,5.959874307,54,metro,24.0,,24.0,5.959874307,0.0,5.959874307,29.959874307,1,1,0.95,51.3,24494.4,23269.68
2029,METRO_ES_jerez_de_la_frontera,CAND_ES_madrid,5.586853563,52,metro,24.0,,24.0,5.586853563,0.0,5.586853563,29.586853563,1,1,0.95,49.4,23587.2,22407.84
2029,METRO_ES_sabadell,CAND_ES_madrid,6.043306014,53,metro,24.0,,24.0,6.043306014,0.0,6.043306014,30.043306014,1,1,0.95,50.349999999999994,24040.8,22838.76
2029,METRO_ES_mostoles,CAND_ES_madrid,0.207500424,53,metro,24.0,,24.0,0.207500424,0.0,0.207500424,24.207500424,1,1,0.95,50.349999999999994,24040.8,22838.76
2029,METRO_ES_alcala_de_henares,CAND_ES_madrid,0.358721208,53,metro,24.0,,24.0,0.358721208,0.0,0.358721208,24.358721208,1,1,0.95,50.349999999999994,24040.8,22838.76
2029,METRO_ES_pamplona,CAND_ES_madrid,3.804832081,51,metro,24.0,,24.0,3.804832081,0.0,3.804832081,27.804832081,1,1,0.95,48.449999999999996,23133.6,21976.92
2029,METRO_ES_fuenlabrada,CAND_ES_madrid,0.199595999,49,metro,24.0,,24.0,0.199595999,0.0,0.199595999,24.199595999,1,1,0.95,46.55,22226.4,21115.08
2029,METRO_ES_almeria,CAND_ES_madrid,4.947272359,49,metro,24.0,,24.0,4.947272359,0.0,4.947272359,28.947272359,1,1,0.95,46.55,22226.4,21115.08
2029,METRO_ES_leganes,CAND_ES_madrid,0.134298467,48,metro,24.0,,24.0,0.134298467,0.0,0.134298467,24.134298467,1,1,0.95,45.599999999999994,21772.8,20684.16
2029,METRO_ES_san_sebastian,CAND_ES_madrid,4.228515715,47,metro,24.0,,24.0,4.228515715,0.0,4.228515715,28.228515715,1,1,0.95,44.65,21319.2,20253.239999999998
2029,METRO_ES_sants_montjuic,CAND_ES_madrid,6.04269395,46,metro,24.0,,24.0,6.04269395,0.0,6.04269395,30.04269395,1,1,0.95,43.699999999999996,20865.6,19822.319999999996
2029,METRO_ES_santander,CAND_ES_madrid,4.068588274,46,metro,24.0,,24.0,4.068588274,0.0,4.068588274,28.068588274,1,1,0.95,43.699999999999996,20865.6,19822.319999999996
2029,METRO_ES_castello_de_la_plana,CAND_ES_madrid,3.766982878,47,metro,24.0,,24.0,3.766982878,0.0,3.766982878,27.766982878,1,1,0.95,44.65,21319.2,20253.239999999998
2029,METRO_ES_burgos,CAND_ES_madrid,2.568069171,45,metro,24.0,,24.0,2.568069171,0.0,2.568069171,26.568069171,1,1,0.95,42.75,20412.0,19391.399999999998
2029,METRO_ES_albacete,CAND_ES_madrid,2.681923537,43,metro,24.0,,24.0,2.681923537,0.0,2.681923537,26.681923537,1,1,0.95,40.85,19504.8,18529.559999999998
2029,METRO_ES_horta_guinardo,CAND_ES_madrid,6.066774417,42,metro,24.0,,24.0,6.066774417,0.0,6.066774417,30.066774417,1,1,0.95,39.9,19051.2,18098.64
2029,METRO_ES_alcorcon,CAND_ES_madrid,0.156061222,43,metro,24.0,,24.0,0.156061222,0.0,0.156061222,24.156061222,1,1,0.95,40.85,19504.8,18529.559999999998
2029,METRO_ES_getafe,CAND_ES_madrid,0.151039077,44,metro,24.0,,24.0,0.151039077,0.0,0.151039077,24.151039077,1,1,0.95,41.8,19958.4,18960.48
2029,METRO_ES_nou_barris,CAND_ES_madrid,6.082016874,44,metro,24.0,,24.0,6.082016874,0.0,6.082016874,30.082016874,1,1,0.95,41.8,19958.4,18960.48
2029,METRO_CH_zurich,CAND_DE_koeln,4.959371759,376,metro,8.0,,8.0,4.959371759,0.0,4.959371759,12.959371759,0,0,1.0,376.0,170553.6,170553.6
2029,METRO_CH_geneva,CAND_DE_koeln,6.352603718,167,metro,12.0,,12.0,6.352603718,0.0,6.352603718,18.352603718,0,0,1.0,167.0,75751.2,75751.2
2029,METRO_CH_basel,CAND_DE_koeln,4.535822591,149,metro,12.0,,12.0,4.535822591,0.0,4.535822591,16.535822591,0,0,1.0,149.0,67586.40000000001,67586.40000000001
2029,METRO_CH_lausanne,CAND_DE_koeln,5.900768806,122,metro,12.0,,12.0,5.900768806,0.0,5.900768806,17.900768806000002,0,0,1.0,122.0,55339.2,55339.2
2029,METRO_CH_bern,CAND_DE_koeln,5.335415223,116,metro,12.0,,12.0,5.335415223,0.0,5.335415223,17.335415223,0,0,1.0,116.0,52617.60000000001,52617.60000000001
2029,METRO_LU_luxembourg,CAND_DE_koeln,1.897030217,46,metro,24.0,,24.0,1.897030217,0.0,1.897030217,25.897030217,1,1,0.95,43.699999999999996,20865.6,19822.319999999996
2029,NONMETRO_AT,CAND_PL_lodz,6.773307633,1564,non_metro,,72.0,72.0,6.773307633,0.0,6.773307633,78.773307633,3,3-4,0.9,1407.6000000000001,709800.0,638820.0
2029,NONMETRO_BE,CAND_DE_koeln,1.825183961,3846,non_metro,,24.0,24.0,1.825183961,0.0,1.825183961,25.825183961,1,1,0.995,3826.77,1743720.0,1735001.4
2029,NONMETRO_CH,CAND_DE_koeln,5.656685971,1364,non_metro,,72.0,72.0,5.656685971,0.0,5.656685971,77.656685971,3,3-4,0.9,1227.6000000000001,619080.0,557172.0
2029,NONMETRO_DE,CAND_DE_koeln,2.618811449,31858,non_metro,,48.0,48.0,2.618811449,0.0,2.618811449,50.618811449,2,2,0.98,31220.84,14451360.0,14162332.799999999
2029,NONMETRO_DK,CAND_DE_koeln,7.35898527,1990,non_metro,,72.0,72.0,7.35898527,0.0,7.35898527,79.35898527,3,3-4,0.9,1791.0,903360.0,813024.0
2029,NONMETRO_EE,CAND_PL_lodz,10.3267398,381,non_metro,,72.0,72.0,10.3267398,0.0,10.3267398,82.3267398,3,3-4,0.9,342.90000000000003,173040.0,155736.0
2029,NONMETRO_ES,CAND_ES_madrid,0.617771964,5407,non_metro,,24.0,24.0,0.617771964,0.0,0.617771964,24.617771964,1,1,0.995,5379.965,2452080.0,2439819.6
2029,NONMETRO_FI,CAND_PL_lodz,18.11658503,1477,non_metro,,72.0,72.0,18.11658503,13.0,31.11658503,103.11658503,4,3-4,0.9,1329.3,670560.0,603504.0
2029,NONMETRO_FR,CAND_DE_koeln,6.872974493,10371,non_metro,,72.0,72.0,6.872974493,0.0,6.872974493,78.872974493,3,3-4,0.9,9333.9,4704360.0,4233924.0
2029,NONMETRO_IE,CAND_DE_koeln,12.593419,942,non_metro,,72.0,72.0,12.593419,13.0,25.593419,97.593419,4,3-4,0.9,847.8000000000001,426720.0,384048.0
2029,NONMETRO_IT,CAND_DE_koeln,12.30066198,8084,non_metro,,72.0,72.0,12.30066198,13.0,25.30066198,97.30066198,4,3-4,0.9,7275.6,3667680.0,3300912.0
2029,NONMETRO_LT,CAND_PL_lodz,5.6815555,734,non_metro,,72.0,72.0,5.6815555,0.0,5.6815555,77.6815555,3,3-4,0.9,660.6,332760.0,299484.0
2029,NONMETRO_LU,CAND_DE_koeln,1.684170087,351,non_metro,,24.0,24.0,1.684170087,0.0,1.684170087,25.684170087,1,1,0.995,349.245,160320.0,159518.4
2029,NONMETRO_LV,CAND_PL_lodz,8.38482491,535,non_metro,,72.0,72.0,8.38482491,0.0,8.38482491,80.38482491,3,3-4,0.9,481.5,242400.0,218160.0
2029,NONMETRO_NL,CAND_DE_koeln,2.668831531,7725,non_metro,,48.0,48.0,2.668831531,0.0,2.668831531,50.668831531,2,2,0.98,7570.5,3503400.0,3433332.0
2029,NONMETRO_NO,CAND_PL_lodz,18.08939303,1970,non_metro,,72.0,72.0,18.08939303,13.0,31.08939303,103.08939303,4,3-4,0.9,1773.0,893520.0,804168.0
2029,NONMETRO_PL,CAND_PL_lodz,0.437450315,12587,non_metro,,24.0,24.0,0.437450315,0.0,0.437450315,24.437450315,1,1,0.995,12524.065,5709960.0,5681410.2
2029,NONMETRO_PT,CAND_ES_madrid,5.012170822,1452,non_metro,,72.0,72.0,5.012170822,0.0,5.012170822,77.012170822,3,3-4,0.9,1306.8,659640.0,593676.0
2029,NONMETRO_SE,CAND_PL_lodz,14.38267215,3624,non_metro,,72.0,72.0,14.38267215,13.0,27.382672149999998,99.38267214999999,4,3-4,0.9,3261.6,1643160.0,1478844.0
2030,METRO_BE_brussels,CAND_DE_koeln,2.192080312,1311,metro,8.0,,8.0,2.192080312,0.0,2.192080312,10.192080312,0,0,1.0,1311.0,594669.6,594669.6
2030,METRO_BE_antwerp,CAND_DE_koeln,2.168730063,650,metro,8.0,,8.0,2.168730063,0.0,2.168730063,10.168730063,0,0,1.0,650.0,294840.0,294840.0
2030,METRO_BE_liege,CAND_DE_koeln,1.232925711,420,metro,12.0,,12.0,1.232925711,0.0,1.232925711,13.232925711,0,0,1.0,420.0,190512.0,190512.0
2030,METRO_BE_gent,CAND_DE_koeln,2.719843547,293,metro,12.0,,12.0,2.719843547,0.0,2.719843547,14.719843547,0,0,1.0,293.0,132904.8,132904.8
2030,METRO_BE_charleroi,CAND_DE_koeln,2.230151033,255,metro,12.0,,12.0,2.230151033,0.0,2.230151033,14.230151033,0,0,1.0,255.0,115668.0,115668.0
2030,METRO_DE_berlin,CAND_PL_lodz,5.063899413,2160,metro,8.0,,8.0,5.063899413,0.0,5.063899413,13.063899413,0,0,1.0,2160.0,979776.0,979776.0
2030,METRO_DE_hamburg,CAND_DE_koeln,4.323124437,1076,metro,8.0,,8.0,4.323124437,0.0,4.323124437,12.323124437,0,0,1.0,1076.0,488073.6,488073.6
2030,METRO_DE_munich,CAND_DE_koeln,5.471794971,970,metro,8.0,,8.0,5.471794971,0.0,5.471794971,13.471794971,0,0,1.0,970.0,439992.0,439992.0
2030,METRO_DE_koeln,CAND_DE_koeln,0.0,585,metro,12.0,,12.0,0.0,0.0,0.0,12.0,0,0,1.0,585.0,265356.0,265356.0
2030,METRO_DE_frankfurt_am_main,CAND_DE_koeln,1.831562636,428,metro,12.0,,12.0,1.831562636,0.0,1.831562636,13.831562636,0,0,1.0,428.0,194140.8,194140.8
2030,METRO_DE_duesseldorf,CAND_DE_koeln,0.4114939,390,metro,12.0,,12.0,0.4114939,0.0,0.4114939,12.4114939,0,0,1.0,390.0,176904.0,176904.0
2030,METRO_DE_stuttgart,CAND_DE_koeln,3.450423452,384,metro,12.0,,12.0,3.450423452,0.0,3.450423452,15.450423451999999,0,0,1.0,384.0,174182.4,174182.4
2030,METRO_DE_leipzig,CAND_DE_koeln,4.570199404,371,metro,12.0,,12.0,4.570199404,0.0,4.570199404,16.570199404,0,0,1.0,371.0,168285.6,168285.6
2030,METRO_DE_dresden,CAND_PL_lodz,4.867843755,362,metro,12.0,,12.0,4.867843755,0.0,4.867843755,16.867843755,0,0,1.0,362.0,164203.2,164203.2
2030,METRO_DE_dortmund,CAND_DE_koeln,0.887796304,356,metro,12.0,,12.0,0.887796304,0.0,0.887796304,12.887796304,0,0,1.0,356.0,161481.6,161481.6
2030,METRO_DE_essen,CAND_DE_koeln,0.700198958,349,metro,12.0,,12.0,0.700198958,0.0,0.700198958,12.700198958,0,0,1.0,349.0,158306.4,158306.4
2030,METRO_DE_bremen,CAND_DE_koeln,3.239641245,343,metro,12.0,,12.0,3.239641245,0.0,3.239641245,15.239641245,0,0,1.0,343.0,155584.8,155584.8
2030,METRO_DE_hannover,CAND_DE_koeln,2.997415602,325,metro,12.0,,12.0,2.997415602,0.0,2.997415602,14.997415602,0,0,1.0,325.0,147420.0,147420.0
2030,METRO_DE_duisburg,CAND_DE_koeln,0.683807755,322,metro,12.0,,12.0,0.683807755,0.0,0.683807755,12.683807755,0,0,1.0,322.0,146059.2,146059.2
2030,METRO_DE_nuernberg,CAND_DE_koeln,4.039801255,314,metro,12.0,,12.0,4.039801255,0.0,4.039801255,16.039801255,0,0,1.0,314.0,142430.4,142430.4
2030,METRO_DE_wandsbek,CAND_DE_koeln,4.36384593,251,metro,12.0,,12.0,4.36384593,0.0,4.36384593,16.36384593,0,0,1.0,251.0,113853.6,113853.6
2030,METRO_DE_bochum,CAND_DE_koeln,0.764907729,232,metro,12.0,,12.0,0.764907729,0.0,0.764907729,12.764907729,0,0,1.0,232.0,105235.2,105235.2
2030,METRO_DE_bochum_hordel,CAND_DE_koeln,0.781523689,230,metro,12.0,,12.0,0.781523689,0.0,0.781523689,12.781523689,0,0,1.0,230.0,104328.0,104328.0
2030,METRO_DE_mannheim,CAND_DE_koeln,2.321838089,213,metro,12.0,,12.0,2.321838089,0.0,2.321838089,14.321838089,0,0,1.0,213.0,96616.8,96616.8
2030,METRO_DE_wuppertal,CAND_DE_koeln,0.461875759,209,metro,12.0,,12.0,0.461875759,0.0,0.461875759,12.461875759,0,0,1.0,209.0,94802.4,94802.4
2030,METRO_DE_bielefeld,CAND_DE_koeln,1.971032114,202,metro,12.0,,12.0,1.971032114,0.0,1.971032114,13.971032114,0,0,1.0,202.0,91627.2,91627.2
2030,METRO_DE_karlsruhe,CAND_DE_koeln,2.854364445,196,metro,12.0,,12.0,2.854364445,0.0,2.854364445,14.854364445,0,0,1.0,196.0,88905.6,88905.6
2030,METRO_DE_bonn,CAND_DE_koeln,0.292352573,193,metro,12.0,,12.0,0.292352573,0.0,0.292352573,12.292352573,0,0,1.0,193.0,87544.8,87544.8
2030,METRO_DE_marienthal,CAND_DE_koeln,4.346353532,176,metro,12.0,,12.0,4.346353532,0.0,4.346353532,16.346353532000002,0,0,1.0,176.0,79833.6,79833.6
2030,METRO_DE_hamburg_nord,CAND_DE_koeln,4.323561785,177,metro,12.0,,12.0,4.323561785,0.0,4.323561785,16.323561785,0,0,1.0,177.0,80287.2,80287.2
2030,METRO_DE_wiesbaden,CAND_DE_koeln,1.582430804,168,metro,12.0,,12.0,1.582430804,0.0,1.582430804,13.582430804,0,0,1.0,168.0,76204.8,76204.8
2030,METRO_DE_muenster,CAND_DE_koeln,1.483675152,174,metro,12.0,,12.0,1.483675152,0.0,1.483675152,13.483675152,0,0,1.0,174.0,78926.40000000001,78926.40000000001
2030,METRO_DE_gelsenkirchen,CAND_DE_koeln,0.772741568,163,metro,12.0,,12.0,0.772741568,0.0,0.772741568,12.772741568,0,0,1.0,163.0,73936.8,73936.8
2030,METRO_DE_aachen,CAND_DE_koeln,0.759313624,166,metro,12.0,,12.0,0.759313624,0.0,0.759313624,12.759313624,0,0,1.0,166.0,75297.6,75297.6
2030,METRO_DE_moenchengladbach,CAND_DE_koeln,0.543010145,160,metro,12.0,,12.0,0.543010145,0.0,0.543010145,12.543010145,0,0,1.0,160.0,72576.0,72576.0
2030,METRO_DE_augsburg,CAND_DE_koeln,4.827768955,166,metro,12.0,,12.0,4.827768955,0.0,4.827768955,16.827768955,0,0,1.0,166.0,75297.6,75297.6
2030,METRO_DE_eimsbuettel,CAND_DE_koeln,4.294472213,154,metro,12.0,,12.0,4.294472213,0.0,4.294472213,16.294472213,0,0,1.0,154.0,69854.40000000001,69854.40000000001
2030,METRO_DE_altona,CAND_DE_koeln,4.257425944,151,metro,12.0,,12.0,4.257425944,0.0,4.257425944,16.257425944,0,0,1.0,151.0,68493.6,68493.6
2030,METRO_DE_chemnitz,CAND_DE_koeln,5.033689449,154,metro,24.0,,24.0,5.033689449,0.0,5.033689449,29.033689449,1,1,0.95,146.29999999999998,69854.40000000001,66361.68000000001
2030,METRO_DE_braunschweig,CAND_DE_koeln,3.456275782,152,metro,24.0,,24.0,3.456275782,0.0,3.456275782,27.456275782,1,1,0.95,144.4,68947.2,65499.84
2030,METRO_DE_krefeld,CAND_DE_koeln,0.631936755,145,metro,24.0,,24.0,0.631936755,0.0,0.631936755,24.631936755,1,1,0.95,137.75,65772.0,62483.399999999994
2030,METRO_DE_halle_saale,CAND_DE_koeln,4.266776708,145,metro,24.0,,24.0,4.266776708,0.0,4.266776708,28.266776708000002,1,1,0.95,137.75,65772.0,62483.399999999994
2030,METRO_DE_hamburg_mitte,CAND_DE_koeln,4.296737237,146,metro,24.0,,24.0,4.296737237,0.0,4.296737237,28.296737237000002,1,1,0.95,138.7,66225.6,62914.32
2030,METRO_DE_kiel,CAND_DE_koeln,5.203684283,146,metro,24.0,,24.0,5.203684283,0.0,5.203684283,29.203684283,1,1,0.95,138.7,66225.6,62914.32
2030,METRO_DE_magdeburg,CAND_DE_koeln,4.197424254,142,metro,24.0,,24.0,4.197424254,0.0,4.197424254,28.197424254,1,1,0.95,134.9,64411.2,61190.63999999999
2030,METRO_DE_neue_neustadt,CAND_DE_koeln,4.211057696,137,metro,24.0,,24.0,4.211057696,0.0,4.211057696,28.211057696,1,1,0.95,130.15,62143.2,59036.03999999999
2030,METRO_DE_oberhausen,CAND_DE_koeln,0.730618916,132,metro,24.0,,24.0,0.730618916,0.0,0.730618916,24.730618916,1,1,0.95,125.39999999999999,59875.2,56881.439999999995
2030,METRO_DE_freiburg,CAND_DE_koeln,3.996731843,140,metro,24.0,,24.0,3.996731843,0.0,3.996731843,27.996731843,1,1,0.95,133.0,63504.0,60328.799999999996
2030,METRO_DE_luebeck,CAND_DE_koeln,4.958499364,131,metro,24.0,,24.0,4.958499364,0.0,4.958499364,28.958499363999998,1,1,0.95,124.44999999999999,59421.60000000001,56450.52000000001
2030,METRO_DE_erfurt,CAND_DE_koeln,3.431783129,128,metro,24.0,,24.0,3.431783129,0.0,3.431783129,27.431783129,1,1,0.95,121.6,58060.8,55157.76
2030,METRO_DE_harburg,CAND_DE_koeln,4.185987761,133,metro,24.0,,24.0,4.185987761,0.0,4.185987761,28.185987761,1,1,0.95,126.35,60328.8,57312.36
2030,METRO_DE_hagen,CAND_DE_koeln,0.718382205,120,metro,24.0,,24.0,0.718382205,0.0,0.718382205,24.718382205,1,1,0.95,114.0,54432.0,51710.399999999994
2030,METRO_DE_rostock,CAND_DE_koeln,5.954810005,122,metro,24.0,,24.0,5.954810005,0.0,5.954810005,29.954810005,1,1,0.95,115.89999999999999,55339.2,52572.24
2030,METRO_DE_kassel,CAND_DE_koeln,2.195826406,121,metro,24.0,,24.0,2.195826406,0.0,2.195826406,26.195826406000002,1,1,0.95,114.94999999999999,54885.60000000001,52141.32000000001
2030,METRO_DE_hamm,CAND_DE_koeln,1.233374939,113,metro,24.0,,24.0,1.233374939,0.0,1.233374939,25.233374939,1,1,0.95,107.35,51256.8,48693.96
2030,METRO_DE_mainz,CAND_DE_koeln,1.696580886,116,metro,24.0,,24.0,1.696580886,0.0,1.696580886,25.696580886,1,1,0.95,110.19999999999999,52617.60000000001,49986.72000000001
2030,METRO_DE_saarbruecken,CAND_DE_koeln,2.269888253,110,metro,24.0,,24.0,2.269888253,0.0,2.269888253,26.269888253,1,1,0.95,104.5,49896.0,47401.2
2030,METRO_DE_herne,CAND_DE_koeln,0.840136239,104,metro,24.0,,24.0,0.840136239,0.0,0.840136239,24.840136239,1,1,0.95,98.8,47174.4,44815.68
2030,METRO_DE_muelheim,CAND_DE_koeln,0.668295694,104,metro,24.0,,24.0,0.668295694,0.0,0.668295694,24.668295694,1,1,0.95,98.8,47174.4,44815.68
2030,METRO_DE_neukoelln,CAND_PL_lodz,5.037652759,100,metro,24.0,,24.0,5.037652759,0.0,5.037652759,29.037652759,1,1,0.95,95.0,45360.0,43092.0
2030,METRO_DE_osnabrueck,CAND_DE_koeln,2.006044873,106,metro,24.0,,24.0,2.006044873,0.0,2.006044873,26.006044873,1,1,0.95,100.69999999999999,48081.60000000001,45677.52000000001
2030,METRO_DE_solingen,CAND_DE_koeln,0.33965684,101,metro,24.0,,24.0,0.33965684,0.0,0.33965684,24.33965684,1,1,0.95,95.94999999999999,45813.60000000001,43522.92000000001
2030,METRO_NL_amsterdam,CAND_DE_koeln,2.569743992,734,metro,8.0,,8.0,2.569743992,0.0,2.569743992,10.569743992,0,0,1.0,734.0,332942.4,332942.4
2030,METRO_NL_rotterdam,CAND_DE_koeln,2.442708023,630,metro,8.0,,8.0,2.442708023,0.0,2.442708023,10.442708023,0,0,1.0,630.0,285768.0,285768.0
2030,METRO_NL_the_hague,CAND_DE_koeln,2.678731968,448,metro,12.0,,12.0,2.678731968,0.0,2.678731968,14.678731968000001,0,0,1.0,448.0,203212.8,203212.8
2030,METRO_NL_utrecht,CAND_DE_koeln,2.165347295,358,metro,12.0,,12.0,2.165347295,0.0,2.165347295,14.165347295,0,0,1.0,358.0,162388.8,162388.8
2030,METRO_NL_eindhoven,CAND_DE_koeln,1.405166603,231,metro,12.0,,12.0,1.405166603,0.0,1.405166603,13.405166603,0,0,1.0,231.0,104781.6,104781.6
