  ,node_id,assigned_cand,t_base_hr,units
2029,METRO_ES_fuencarral_el_pardo,CAND_ES_madrid,0.113137082,56
2029,METRO_ES_badalona,CAND_ES_madrid,6.153019543,57
2029,METRO_ES_cartagena,CAND_ES_madrid,4.690326717,54
2029,METRO_ES_terrassa,CAND_ES_madrid,5.959874307,54
2029,METRO_ES_jerez_de_la_frontera,CAND_ES_madrid,5.586853563,52
2029,METRO_ES_sabadell,CAND_ES_madrid,6.043306014,53
2029,METRO_ES_mostoles,CAND_ES_madrid,0.207500424,53
2029,METRO_ES_alcala_de_henares,CAND_ES_madrid,0.358721208,53
2029,METRO_ES_pamplona,CAND_ES_madrid,3.804832081,51
2029,METRO_ES_fuenlabrada,CAND_ES_madrid,0.199595999,49
2029,METRO_ES_almeria,CAND_ES_madrid,4.947272359,49
2029,METRO_ES_leganes,CAND_ES_madrid,0.134298467,48
2029,METRO_ES_san_sebastian,CAND_ES_madrid,4.228515715,47
2029,METRO_ES_sants_montjuic,CAND_ES_madrid,6.04269395,46
2029,METRO_ES_santander,CAND_ES_madrid,4.068588274,46
2029,METRO_ES_castello_de_la_plana,CAND_ES_madrid,3.766982878,47
2029,METRO_ES_burgos,CAND_ES_madrid,2.568069171,45
2029,METRO_ES_albacete,CAND_ES_madrid,2.681923537,43
2029,METRO_ES_horta_guinardo,CAND_ES_madrid,6.066774417,42
2029,METRO_ES_alcorcon,CAND_ES_madrid,0.156061222,43
2029,METRO_ES_getafe,CAND_ES_madrid,0.151039077,44
2029,METRO_ES_nou_barris,CAND_ES_madrid,6.082016874,44
2029,METRO_CH_zurich,CAND_DE_koeln,4.959371759,376
2029,METRO_CH_geneva,CAND_DE_koeln,6.352603718,167
2029,METRO_CH_basel,CAND_DE_koeln,4.535822591,149
2029,METRO_CH_lausanne,CAND_DE_koeln,5.900768806,122
2029,METRO_CH_bern,CAND_DE_koeln,5.335415223,116
2029,METRO_LU_luxembourg,CAND_DE_koeln,1.897030217,46
2029,NONMETRO_AT,CAND_PL_lodz,6.773307633,1564
2029,NONMETRO_BE,CAND_DE_koeln,1.825183961,3846
2029,NONMETRO_CH,CAND_DE_koeln,5.656685971,1364
2029,NONMETRO_DE,CAND_DE_koeln,2.618811449,31858
2029,NONMETRO_DK,CAND_DE_koeln,7.35898527,1990
2029,NONMETRO_EE,CAND_PL_lodz,10.3267398,381
2029,NONMETRO_ES,CAND_ES_madrid,0.617771964,5407
2029,NONMETRO_FI,CAND_PL_lodz,18.11658503,1477
2029,NONMETRO_FR,CAND_DE_koeln,6.872974493,10371
2029,NONMETRO_IE,CAND_DE_koeln,12.593419,942
2029,NONMETRO_IT,CAND_DE_koeln,12.30066198,8084
2029,NONMETRO_LT,CAND_PL_lodz,5.6815555,734
2029,NONMETRO_LU,CAND_DE_koeln,1.684170087,351
2029,NONMETRO_LV,CAND_PL_lodz,8.38482491,535
2029,NONMETRO_NL,CAND_DE_koeln,2.668831531,7725
2029,NONMETRO_NO,CAND_PL_lodz,18.08939303,1970
2029,NONMETRO_PL,CAND_PL_lodz,0.437450315,12587
2029,NONMETRO_PT,CAND_ES_madrid,5.012170822,1452
2029,NONMETRO_SE,CAND_PL_lodz,14.38267215,3624
2030,METRO_BE_brussels,CAND_DE_koeln,2.192080312,1311
2030,METRO_BE_antwerp,CAND_DE_koeln,2.168730063,650
2030,METRO_BE_liege,CAND_DE_koeln,1.232925711,420
2030,METRO_BE_gent,CAND_DE_koeln,2.719843547,293
2030,METRO_BE_charleroi,CAND_DE_koeln,2.230151033,255
2030,METRO_DE_berlin,CAND_PL_lodz,5.063899413,2160
2030,METRO_DE_hamburg,CAND_DE_koeln,4.323124437,1076
2030,METRO_DE_munich,CAND_DE_koeln,5.471794971,970
2030,METRO_DE_koeln,CAND_DE_koeln,0,585
2030,METRO_DE_frankfurt_am_main,CAND_DE_koeln,1.831562636,428
2030,METRO_DE_duesseldorf,CAND_DE_koeln,0.4114939,390
2030,METRO_DE_stuttgart,CAND_DE_koeln,3.450423452,384
2030,METRO_DE_leipzig,CAND_DE_koeln,4.570199404,371
2030,METRO_DE_dresden,CAND_PL_lodz,4.867843755,362
2030,METRO_DE_dortmund,CAND_DE_koeln,0.887796304,356
2030,METRO_DE_essen,CAND_DE_koeln,0.700198958,349
2030,METRO_DE_bremen,CAND_DE_koeln,3.239641245,343
2030,METRO_DE_hannover,CAND_DE_koeln,2.997415602,325
2030,METRO_DE_duisburg,CAND_DE_koeln,0.683807755,322
2030,METRO_DE_nuernberg,CAND_DE_koeln,4.039801255,314
2030,METRO_DE_wandsbek,CAND_DE_koeln,4.36384593,251
2030,METRO_DE_bochum,CAND_DE_koeln,0.764907729,232
2030,METRO_DE_bochum_hordel,CAND_DE_koeln,0.781523689,230
2030,METRO_DE_mannheim,CAND_DE_koeln,2.321838089,213
2030,METRO_DE_wuppertal,CAND_DE_koeln,0.461875759,209
2030,METRO_DE_bielefeld,CAND_DE_koeln,1.971032114,202
2030,METRO_DE_karlsruhe,CAND_DE_koeln,2.854364445,196
2030,METRO_DE_bonn,CAND_DE_koeln,0.292352573,193
2030,METRO_DE_marienthal,CAND_DE_koeln,4.346353532,176
2030,METRO_DE_hamburg_nord,CAND_DE_koeln,4.323561785,177
2030,METRO_DE_wiesbaden,CAND_DE_koeln,1.582430804,168
2030,METRO_DE_muenster,CAND_DE_koeln,1.483675152,174
2030,METRO_DE_gelsenkirchen,CAND_DE_koeln,0.772741568,163
2030,METRO_DE_aachen,CAND_DE_koeln,0.759313624,166
2030,METRO_DE_moenchengladbach,CAND_DE_koeln,0.543010145,160
2030,METRO_DE_augsburg,CAND_DE_koeln,4.827768955,166
2030,METRO_DE_eimsbuettel,CAND_DE_koeln,4.294472213,154
2030,METRO_DE_altona,CAND_DE_koeln,4.257425944,151
2030,METRO_DE_chemnitz,CAND_DE_koeln,5.033689449,154
2030,METRO_DE_braunschweig,CAND_DE_koeln,3.456275782,152
2030,METRO_DE_krefeld,CAND_DE_koeln,0.631936755,145
2030,METRO_DE_halle_saale,CAND_DE_koeln,4.266776708,145
2030,METRO_DE_hamburg_mitte,CAND_DE_koeln,4.296737237,146
2030,METRO_DE_kiel,CAND_DE_koeln,5.203684283,146
2030,METRO_DE_magdeburg,CAND_DE_koeln,4.197424254,142
2030,METRO_DE_neue_neustadt,CAND_DE_koeln,4.211057696,137
2030,METRO_DE_oberhausen,CAND_DE_koeln,0.730618916,132
2030,METRO_DE_freiburg,CAND_DE_koeln,3.996731843,140
2030,METRO_DE_luebeck,CAND_DE_koeln,4.958499364,131
2030,METRO_DE_erfurt,CAND_DE_koeln,3.431783129,128
2030,METRO_DE_harburg,CAND_DE_koeln,4.185987761,133
2030,METRO_DE_hagen,CAND_DE_koeln,0.718382205,120
2030,METRO_DE_rostock,CAND_DE_koeln,5.954810005,122
2030,METRO_DE_kassel,CAND_DE_koeln,2.195826406,121
2030,METRO_DE_hamm,CAND_DE_koeln,1.233374939,113
2030,METRO_DE_mainz,CAND_DE_koeln,1.696580886,116
2030,METRO_DE_saarbruecken,CAND_DE_koeln,2.269888253,110
2030,METRO_DE_herne,CAND_DE_koeln,0.840136239,104
2030,METRO_DE_muelheim,CAND_DE_koeln,0.668295694,104
2030,METRO_DE_neukoelln,CAND_PL_lodz,5.037652759,100
2030,METRO_DE_osnabrueck,CAND_DE_koeln,2.006044873,106
2030,METRO_DE_solingen,CAND_DE_koeln,0.33965684,101
2030,METRO_NL_amsterdam,CAND_DE_koeln,2.569743992,734
2030,METRO_NL_rotterdam,CAND_DE_koeln,2.442708023,630
2030,METRO_NL_the_hague,CAND_DE_koeln,2.678731968,448
2030,METRO_NL_utrecht,CAND_DE_koeln,2.165347295,358
2030,METRO_NL_eindhoven,CAND_DE_koeln,1.405166603,231
2030,METRO_NL_tilburg,CAND_DE_koeln,1.760530811,124
2030,METRO_NL_groningen,CAND_DE_koeln,3.066310706,113
2030,METRO_NL_almere_stad,CAND_DE_koeln,2.396056342,111
2030,METRO_NL_breda,CAND_DE_koeln,2.013694318,103
2030,METRO_DK_copenhagen,CAND_PL_lodz,7.536857969,795
2030,METRO_DK_arhus,CAND_DE_koeln,7.43173076,139
2030,METRO_EE_tallinn,CAND_PL_lodz,10.96810952,255
2030,METRO_FI_helsinki,CAND_PL_lodz,11.91612561,766
2030,METRO_FI_tampere,CAND_PL_lodz,13.35417242,197
2030,METRO_FI_espoo,CAND_PL_lodz,11.89086881,155
2030,METRO_FI_vantaa,CAND_PL_lodz,12.09649726,111
2030,METRO_FI_turku,CAND_PL_lodz,11.76570265,103
2030,METRO_LV_riga,CAND_PL_lodz,7.784310475,331
2030,METRO_LT_vilnius,CAND_PL_lodz,6.052322544,297
2030,METRO_LT_kaunas,CAND_PL_lodz,5.471071407,211
2030,METRO_LT_klaipeda,CAND_PL_lodz,5.417204826,112
2030,METRO_NO_oslo,CAND_DE_koeln,12.31646614,655
2030,METRO_NO_bergen,CAND_DE_koeln,12.68062321,121
2030,METRO_PL_warsaw,CAND_PL_lodz,1.404086125,990
2030,METRO_PL_krakow,CAND_PL_lodz,2.313617085,423
2030,METRO_PL_lodz,CAND_PL_lodz,0,343
2030,METRO_PL_wroclaw,CAND_PL_lodz,2.21845479,353
2030,METRO_PL_poznan,CAND_PL_lodz,2.251782418,278
2030,METRO_PL_gdansk,CAND_PL_lodz,3.507859782,256
2030,METRO_PL_szczecin,CAND_PL_lodz,4.559441017,216
2030,METRO_PL_bydgoszcz,CAND_PL_lodz,2.16343575,182
2030,METRO_PL_lublin,CAND_PL_lodz,2.660486993,176
2030,METRO_PL_katowice,CAND_PL_lodz,2.052278901,170
2030,METRO_PL_bialystok,CAND_PL_lodz,3.508202817,161
2030,METRO_PL_gdynia,CAND_PL_lodz,3.74376502,139
2030,METRO_PL_czestochowa,CAND_PL_lodz,1.332157348,132
2030,METRO_PL_sosnowiec,CAND_PL_lodz,2.00409832,121
2030,METRO_PL_radom,CAND_PL_lodz,1.471542334,122
2030,METRO_PL_mokotow,CAND_PL_lodz,1.401408567,116
2030,METRO_PL_torun,CAND_PL_lodz,1.80549148,114
2030,METRO_PL_kielce,CAND_PL_lodz,1.538979481,113
2030,METRO_PL_gliwice,CAND_PL_lodz,2.076190257,106
2030,METRO_PL_zabrze,CAND_PL_lodz,2.013537336,103
2030,METRO_PL_bytom,CAND_PL_lodz,1.951704451,100
2030,METRO_PL_praga_poludnie,CAND_PL_lodz,1.466703245,102
2030,METRO_PL_bielsko_biala,CAND_PL_lodz,2.624373558,96
2030,METRO_PL_olsztyn,CAND_PL_lodz,2.804653529,94
2030,METRO_SE_stockholm,CAND_PL_lodz,10.14556338,1003
2030,METRO_SE_gothenburg,CAND_PL_lodz,9.795365887,371
2030,METRO_SE_malmo,CAND_PL_lodz,7.229793634,195
2030,METRO_AT_vienna,CAND_PL_lodz,5.44603467,936
2030,METRO_AT_graz,CAND_PL_lodz,7.180378493,106
2030,METRO_AT_linz,CAND_PL_lodz,6.41045427,94
2030,METRO_AT_favoriten,CAND_PL_lodz,5.497585902,97
2030,METRO_AT_donaustadt,CAND_PL_lodz,5.38030418,98
2030,METRO_FR_paris,CAND_DE_koeln,4.830300704,5269
2030,METRO_FR_lyon,CAND_DE_koeln,7.164566467,833
2030,METRO_FR_marseille,CAND_IT_rome,7.247957877,762
2030,METRO_FR_lille,CAND_DE_koeln,3.306945681,506
2030,METRO_FR_toulouse,CAND_ES_madrid,6.640387979,506
2030,METRO_FR_bordeaux,CAND_ES_madrid,6.649994004,476
2030,METRO_FR_nice,CAND_IT_rome,5.674313058,442
2030,METRO_FR_nantes,CAND_DE_koeln,8.926092601,333
2030,METRO_FR_toulon,CAND_IT_rome,6.678881893,275
2030,METRO_FR_grenoble,CAND_DE_koeln,7.765334766,252
2030,METRO_FR_strasbourg,CAND_DE_koeln,3.208967539,228
2030,METRO_FR_montpellier,CAND_ES_madrid,8.634208196,228
2030,METRO_FR_avignon,CAND_IT_rome,8.007072321,225
2030,METRO_FR_rouen,CAND_DE_koeln,5.377540541,221
2030,METRO_FR_saint_etienne,CAND_DE_koeln,7.682121496,176
2030,METRO_FR_rennes,CAND_DE_koeln,8.358070909,174
2030,METRO_FR_tours,CAND_DE_koeln,7.20616948,171
2030,METRO_FR_bethune,CAND_DE_koeln,3.683932264,169
2030,METRO_FR_valenciennes,CAND_DE_koeln,2.993791135,159
2030,METRO_FR_reims,CAND_DE_koeln,3.357977105,88
2030,METRO_FR_le_havre,CAND_DE_koeln,6.147446241,83
2030,METRO_FR_cergy_pontoise,CAND_DE_koeln,4.883272058,87
2030,METRO_FR_angers,CAND_DE_koeln,7.996059862,77
2030,METRO_IE_dublin,CAND_DE_koeln,11.25606147,618
2030,METRO_IE_cork,CAND_DE_koeln,12.8726909,89
2030,METRO_IE_dun_laoghaire,CAND_DE_koeln,11.15753055,88
2030,METRO_IT_rome,CAND_IT_rome,0,1989
2030,METRO_IT_milan,CAND_IT_rome,5.743228121,1442
2030,METRO_IT_naples,CAND_IT_rome,2.240273733,990
2030,METRO_IT_turin,CAND_IT_rome,6.307198111,825
2030,METRO_IT_bergamo,CAND_IT_rome,5.766998104,424
2030,METRO_IT_palermo,CAND_IT_rome,5.087138749,386
2030,METRO_IT_bologna,CAND_IT_rome,3.654298769,374
2030,METRO_IT_florence,CAND_IT_rome,2.806077116,325
2030,METRO_IT_padova,CAND_IT_rome,4.730320379,321
2030,METRO_IT_genoa,CAND_IT_rome,4.826177906,305
2030,METRO_IT_busto_arsizio,CAND_IT_rome,6.088654316,306
2030,METRO_IT_verona,CAND_IT_rome,4.945368162,295
2030,METRO_IT_seregno,CAND_IT_rome,5.939452898,293
2030,METRO_IT_bari,CAND_IT_rome,4.463799442,284
2030,METRO_IT_catania,CAND_IT_rome,6.431042441,268
2030,METRO_IT_brescia,CAND_IT_rome,5.342099475,227
2030,METRO_IT_como,CAND_IT_rome,6.178335526,226
2030,METRO_IT_cagliari,CAND_IT_rome,4.942380638,218
2030,METRO_IT_latina,CAND_IT_rome,0.69007505,215
2030,METRO_IT_taranto,CAND_IT_rome,5.122531501,210
2030,METRO_IT_caserta,CAND_IT_rome,2.123310338,197
2030,METRO_IT_salerno,CAND_IT_rome,2.805263784,193
2030,METRO_IT_treviso,CAND_IT_rome,5.043551549,177
2030,METRO_IT_pescara,CAND_IT_rome,1.835503769,176
2030,METRO_IT_modena,CAND_IT_rome,3.986849157,167
2030,METRO_IT_barletta,CAND_IT_rome,3.839776193,156
2030,METRO_IT_parma,CAND_IT_rome,4.420780278,154
2030,METRO_IT_vicenza,CAND_IT_rome,4.964414613,153
2030,METRO_IT_nola,CAND_IT_rome,2.394651818,151
2030,METRO_IT_lecco,CAND_IT_rome,6.077470022,144
2030,METRO_IT_messina,CAND_IT_rome,5.82998066,96
2030,METRO_IT_trieste,CAND_IT_rome,5.159858992,84
2030,METRO_IT_prato,CAND_IT_rome,2.992006003,84
2030,METRO_IT_reggio_calabria,CAND_IT_rome,5.984381895,76
2030,METRO_PT_lisbon,CAND_ES_madrid,6.027733666,1392
2030,METRO_PT_porto,CAND_ES_madrid,5.054025014,611
2030,METRO_PT_amadora,CAND_ES_madrid,6.101152503,80
2030,METRO_ES_madrid,CAND_ES_madrid,0,3119
2030,METRO_ES_barcelona,CAND_ES_madrid,6.050902118,2623
2030,METRO_ES_valencia,CAND_ES_madrid,3.628421468,382
2030,METRO_ES_zaragoza,CAND_ES_madrid,3.289352499,339
2030,METRO_ES_sevilla,CAND_ES_madrid,4.684204239,318
2030,METRO_ES_malaga,CAND_ES_madrid,4.988584825,271
2030,METRO_ES_murcia,CAND_ES_madrid,4.192990303,237
2030,METRO_ES_palma,CAND_ES_madrid,6.590363337,223
2030,METRO_ES_alicante,CAND_ES_madrid,4.320921585,174
2030,METRO_ES_las_palmas_de_gran_canaria,CAND_ES_madrid,20.86097493,173
2030,METRO_ES_bilbao,CAND_ES_madrid,3.875550517,157
2030,METRO_ES_cordoba,CAND_ES_madrid,3.546427804,162
2030,METRO_ES_vigo,CAND_ES_madrid,5.582543834,140
2030,METRO_ES_valladolid,CAND_ES_madrid,1.946304385,136
2030,METRO_ES_gijon,CAND_ES_madrid,4.593003708,126
2030,METRO_ES_eixample,CAND_ES_madrid,6.053707055,120
2030,METRO_ES_l_hospitalet_de_llobregat,CAND_ES_madrid,5.98610304,128
2030,METRO_ES_latina,CAND_IT_rome,0.69007505,120
2030,METRO_ES_carabanchel,CAND_ES_madrid,0.040624223,116
2030,METRO_ES_a_coruna,CAND_ES_madrid,6.103723911,112
2030,METRO_ES_puente_de_vallecas,CAND_ES_madrid,0.051383776,112
2030,METRO_ES_sant_marti,CAND_ES_madrid,6.097768659,112
2030,METRO_ES_gasteiz_vitoria,CAND_ES_madrid,3.405604358,109
2030,METRO_ES_granada,CAND_ES_madrid,4.308799998,108
2030,METRO_ES_elche,CAND_ES_madrid,4.225316152,108
2030,METRO_ES_ciudad_lineal,CAND_ES_madrid,0.064457207,109
2030,METRO_ES_oviedo,CAND_ES_madrid,4.466979201,104
2030,METRO_ES_santa_cruz_de_tenerife,CAND_ES_madrid,21.04880434,104
2030,METRO_ES_fuencarral_el_pardo,CAND_ES_madrid,0.113137082,100
2030,METRO_ES_badalona,CAND_ES_madrid,6.153019543,103
2030,METRO_ES_cartagena,CAND_ES_madrid,4.690326717,97
2030,METRO_ES_terrassa,CAND_ES_madrid,5.959874307,99
2030,METRO_ES_jerez_de_la_frontera,CAND_ES_madrid,5.586853563,94
2030,METRO_ES_sabadell,CAND_ES_madrid,6.043306014,96
2030,METRO_ES_mostoles,CAND_ES_madrid,0.207500424,95
2030,METRO_ES_alcala_de_henares,CAND_ES_madrid,0.358721208,95
2030,METRO_ES_pamplona,CAND_ES_madrid,3.804832081,92
2030,METRO_ES_fuenlabrada,CAND_ES_madrid,0.199595999,88
2030,METRO_ES_almeria,CAND_ES_madrid,4.947272359,90
2030,METRO_ES_leganes,CAND_ES_madrid,0.134298467,87
2030,METRO_ES_san_sebastian,CAND_ES_madrid,4.228515715,84
2030,METRO_ES_sants_montjuic,CAND_ES_madrid,6.04269395,83
2030,METRO_ES_santander,CAND_ES_madrid,4.068588274,84
2030,METRO_ES_castello_de_la_plana,CAND_ES_madrid,3.766982878,86
2030,METRO_ES_burgos,CAND_ES_madrid,2.568069171,82
2030,METRO_ES_albacete,CAND_ES_madrid,2.681923537,77
2030,METRO_ES_horta_guinardo,CAND_ES_madrid,6.066774417,77
2030,METRO_ES_alcorcon,CAND_ES_madrid,0.156061222,78
2030,METRO_ES_getafe,CAND_ES_madrid,0.151039077,80
2030,METRO_ES_nou_barris,CAND_ES_madrid,6.082016874,80
2030,METRO_CH_zurich,CAND_DE_koeln,4.959371759,682
2030,METRO_CH_geneva,CAND_DE_koeln,6.352603718,303
2030,METRO_CH_basel,CAND_DE_koeln,4.535822591,270
2030,METRO_CH_lausanne,CAND_DE_koeln,5.900768806,222
2030,METRO_CH_bern,CAND_DE_koeln,5.335415223,210
2030,METRO_BG_sofia,CAND_IT_rome,10.71889694,320
2030,METRO_BG_plovdiv,CAND_IT_rome,12.12648431,86
2030,METRO_BG_varna,CAND_PL_lodz,13.69909389,83
2030,METRO_BG_burgas,CAND_PL_lodz,14.31444294,50
2030,METRO_HR_zagreb,CAND_IT_rome,6.205090802,172
2030,METRO_HR_split,CAND_IT_rome,4.414134195,42
2030,METRO_CY_nicosia,CAND_IT_rome,23.46169835,54
2030,METRO_CZ_prague,CAND_PL_lodz,4.804821488,328
2030,METRO_CZ_brno,CAND_PL_lodz,4.209992716,97
2030,METRO_CZ_ostrava,CAND_PL_lodz,2.771833031,77
2030,METRO_CZ_pilsen,CAND_DE_koeln,5.69575917,41
2030,METRO_GR_athens,CAND_IT_rome,12.58354046,790
2030,METRO_GR_thessaloniki,CAND_IT_rome,10.57523747,205
2030,METRO_GR_patras,CAND_IT_rome,10.59316876,43
2030,METRO_GR_piraeus,CAND_IT_rome,12.53039824,40
2030,METRO_HU_budapest,CAND_PL_lodz,5.713391942,447
2030,METRO_HU_debrecen,CAND_PL_lodz,5.953089144,52
2030,METRO_HU_miskolc,CAND_PL_lodz,5.025044142,41
2030,METRO_HU_szeged,CAND_PL_lodz,7.385873069,41
2030,METRO_RO_bucharest,CAND_PL_lodz,11.42629951,429
2030,METRO_RO_iasi,CAND_PL_lodz,9.338446065,79
2030,METRO_RO_cluj_napoca,CAND_PL_lodz,7.579072267,77
2030,METRO_RO_timisoara,CAND_PL_lodz,8.174446059,77
2030,METRO_RO_craiova,CAND_PL_lodz,10.66370196,72
2030,METRO_RO_constanta,CAND_PL_lodz,12.99938629,73
2030,METRO_RO_galati,CAND_PL_lodz,11.3151707,68
2030,METRO_RO_brasov,CAND_PL_lodz,9.784256942,66
2030,METRO_RO_ploiesti,CAND_PL_lodz,10.78268572,55
2030,METRO_RO_braila,CAND_PL_lodz,11.46849373,49
2030,METRO_RO_oradea,CAND_PL_lodz,6.651097374,51
2030,METRO_RO_bacau,CAND_PL_lodz,9.495159563,39
2030,METRO_RO_arad,CAND_PL_lodz,7.627366525,41
2030,METRO_RO_pitesti,CAND_PL_lodz,10.39408067,40
2030,METRO_MT_valletta,CAND_IT_rome,8.263051621,2
2030,METRO_SK_bratislava,CAND_PL_lodz,5.242565771,113
2030,METRO_SK_kosice,CAND_PL_lodz,4.353124207,58
2030,METRO_SI_ljubljana,CAND_IT_rome,5.870239442,69
2030,METRO_LU_luxembourg,CAND_DE_koeln,1.897030217,52
2030,NONMETRO_AT,CAND_PL_lodz,6.773307633,2814
2030,NONMETRO_BE,CAND_DE_koeln,1.825183961,4201
2030,NONMETRO_BG,CAND_IT_rome,12.70373436,1095
2030,NONMETRO_CH,CAND_DE_koeln,5.656685971,2466
2030,NONMETRO_CY,CAND_IT_rome,23.25652483,306
2030,NONMETRO_CZ,CAND_PL_lodz,4.195079107,2020
2030,NONMETRO_DE,CAND_DE_koeln,2.618811449,34576
2030,NONMETRO_DK,CAND_DE_koeln,7.35898527,2441
2030,NONMETRO_EE,CAND_PL_lodz,10.3267398,461
2030,NONMETRO_ES,CAND_ES_madrid,0.617771964,9726
2030,NONMETRO_FI,CAND_PL_lodz,18.11658503,1804
2030,NONMETRO_FR,CAND_DE_koeln,6.872974493,18694
2030,NONMETRO_GR,CAND_IT_rome,15.64000485,1375
2030,NONMETRO_HR,CAND_IT_rome,4.790716195,721
2030,NONMETRO_HU,CAND_PL_lodz,6.067335934,1781
2030,NONMETRO_IE,CAND_DE_koeln,12.593419,1712
2030,NONMETRO_IT,CAND_IT_rome,0.913727053,14497
2030,NONMETRO_LT,CAND_PL_lodz,5.6815555,887
2030,NONMETRO_LU,CAND_DE_koeln,1.684170087,388
2030,NONMETRO_LV,CAND_PL_lodz,8.38482491,647
2030,NONMETRO_MT,CAND_IT_rome,8.241666525,98
2030,NONMETRO_NL,CAND_DE_koeln,2.668831531,8475
2030,NONMETRO_NO,CAND_PL_lodz,18.08939303,2421
2030,NONMETRO_PL,CAND_PL_lodz,0.437450315,15264
2030,NONMETRO_PT,CAND_ES_madrid,5.012170822,2610
2030,NONMETRO_RO,CAND_PL_lodz,8.884813351,3368
2030,NONMETRO_SE,CAND_PL_lodz,14.38267215,4448
2030,NONMETRO_SI,CAND_IT_rome,6.039356853,458
2030,NONMETRO_SK,CAND_PL_lodz,4.167092114,1172
2031,METRO_BE_brussels,CAND_DE_koeln,2.192080312,1427
2031,METRO_BE_antwerp,CAND_DE_koeln,2.168730063,707
2031,METRO_BE_liege,CAND_DE_koeln,1.232925711,456
2031,METRO_BE_gent,CAND_DE_koeln,2.719843547,319
2031,METRO_BE_charleroi,CAND_DE_koeln,2.230151033,277
2031,METRO_DE_berlin,CAND_PL_lodz,5.063899413,2343
2031,METRO_DE_hamburg,CAND_DE_koeln,4.323124437,1167
2031,METRO_DE_munich,CAND_DE_koeln,5.471794971,1054
2031,METRO_DE_koeln,CAND_DE_koeln,0,636
2031,METRO_DE_frankfurt_am_main,CAND_DE_koeln,1.831562636,474
2031,METRO_DE_duesseldorf,CAND_DE_koeln,0.4114939,423
2031,METRO_DE_stuttgart,CAND_DE_koeln,3.450423452,417
2031,METRO_DE_leipzig,CAND_DE_koeln,4.570199404,403
2031,METRO_DE_dresden,CAND_PL_lodz,4.867843755,394
2031,METRO_DE_dortmund,CAND_DE_koeln,0.887796304,386
2031,METRO_DE_essen,CAND_DE_koeln,0.700198958,379
2031,METRO_DE_bremen,CAND_DE_koeln,3.239641245,373
2031,METRO_DE_hannover,CAND_DE_koeln,2.997415602,352
2031,METRO_DE_duisburg,CAND_DE_koeln,0.683807755,349
2031,METRO_DE_nuernberg,CAND_DE_koeln,4.039801255,344
2031,METRO_DE_wandsbek,CAND_DE_koeln,4.36384593,272
2031,METRO_DE_bochum,CAND_DE_koeln,0.764907729,251
2031,METRO_DE_bochum_hordel,CAND_DE_koeln,0.781523689,249
2031,METRO_DE_mannheim,CAND_DE_koeln,2.321838089,232
2031,METRO_DE_wuppertal,CAND_DE_koeln,0.461875759,227
2031,METRO_DE_bielefeld,CAND_DE_koeln,1.971032114,219
2031,METRO_DE_karlsruhe,CAND_DE_koeln,2.854364445,213
2031,METRO_DE_bonn,CAND_DE_koeln,0.292352573,209
2031,METRO_DE_marienthal,CAND_DE_koeln,4.346353532,192
2031,METRO_DE_hamburg_nord,CAND_DE_koeln,4.323561785,194
2031,METRO_DE_wiesbaden,CAND_DE_koeln,1.582430804,183
2031,METRO_DE_muenster,CAND_DE_koeln,1.483675152,191
2031,METRO_DE_gelsenkirchen,CAND_DE_koeln,0.772741568,177
2031,METRO_DE_aachen,CAND_DE_koeln,0.759313624,181
2031,METRO_DE_moenchengladbach,CAND_DE_koeln,0.543010145,174
2031,METRO_DE_augsburg,CAND_DE_koeln,4.827768955,183
2031,METRO_DE_eimsbuettel,CAND_DE_koeln,4.294472213,168
2031,METRO_DE_altona,CAND_DE_koeln,4.257425944,164
2031,METRO_DE_chemnitz,CAND_DE_koeln,5.033689449,168
2031,METRO_DE_braunschweig,CAND_DE_koeln,3.456275782,166
2031,METRO_DE_krefeld,CAND_DE_koeln,0.631936755,157
2031,METRO_DE_halle_saale,CAND_DE_koeln,4.266776708,159
2031,METRO_DE_hamburg_mitte,CAND_DE_koeln,4.296737237,160
2031,METRO_DE_kiel,CAND_DE_koeln,5.203684283,160
2031,METRO_DE_magdeburg,CAND_DE_koeln,4.197424254,156
2031,METRO_DE_neue_neustadt,CAND_DE_koeln,4.211057696,148
2031,METRO_DE_oberhausen,CAND_DE_koeln,0.730618916,143
2031,METRO_DE_freiburg,CAND_DE_koeln,3.996731843,155
2031,METRO_DE_luebeck,CAND_DE_koeln,4.958499364,143
2031,METRO_DE_erfurt,CAND_DE_koeln,3.431783129,140
2031,METRO_DE_harburg,CAND_DE_koeln,4.185987761,148
2031,METRO_DE_hagen,CAND_DE_koeln,0.718382205,130
2031,METRO_DE_rostock,CAND_DE_koeln,5.954810005,134
2031,METRO_DE_kassel,CAND_DE_koeln,2.195826406,132
2031,METRO_DE_hamm,CAND_DE_koeln,1.233374939,123
2031,METRO_DE_mainz,CAND_DE_koeln,1.696580886,127
2031,METRO_DE_saarbruecken,CAND_DE_koeln,2.269888253,120
2031,METRO_DE_herne,CAND_DE_koeln,0.840136239,112
2031,METRO_DE_muelheim,CAND_DE_koeln,0.668295694,113
2031,METRO_DE_neukoelln,CAND_PL_lodz,5.037652759,109
2031,METRO_DE_osnabrueck,CAND_DE_koeln,2.006044873,116
2031,METRO_DE_solingen,CAND_DE_koeln,0.33965684,110
2031,METRO_NL_amsterdam,CAND_DE_koeln,2.569743992,800
2031,METRO_NL_rotterdam,CAND_DE_koeln,2.442708023,685
